,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
349,Medici: Masters of Florence,tvshow,2019,TV-MA,3 Seasons,"After his father's murder, banking heir Cosimo Medici battles opponents of his artistic, economic and political visions for 15th-century Florence.","['International TV Shows', 'TV Dramas']","['Richard Madden', 'Dustin Hoffman', 'Stuart Martin', 'Annabel Scholey']",[],"['Italy', 'United Kingdom', 'France']",['https://www.imdb.com/title/tt5057130/?ref_=plg_rt_1'],"New Season Added:May 1, 2020"
350,Memories of the Alhambra,tvshow,2018,TV-MA,1 Season,"While looking for the cryptic creator of an innovative augmented-reality game, an investment firm executive meets a woman who runs a hostel in Spain.","['Crime TV Shows', 'International TV Shows', 'Korean TV Shows']","['Hyun Bin', 'Park Shin-hye', 'Park Hoon', 'Kim Yong-rim', 'Chanyeol', 'Lee Re', 'Lee Hak Joo', 'Lee Si-won', 'Kim Eui-sung']",[],['South Korea'],['https://www.imdb.com/title/tt8236556/?ref_=plg_rt_1'],"Added to Netflix:December 2, 2018"
351,Merlí,tvshow,2015,TV-MA,1 Season,"An unconventional high school philosophy teacher upsets a few parents and staff, romances others and inspires all his pupils, including his gay son.","['International TV Shows', 'TV Dramas', 'Teen TV Shows']","['Francesc Orella', 'David Solans', 'Candela Antón', 'Albert Baró', 'Adrian Grösser', 'Marcos Franz', 'Pau Poch', 'Júlia Creus', 'Carlos Cuevas', 'Elisabet Casanovas', 'Iñaki Mur', 'Pau Durà', 'Pere Ponce', 'Mar del Hoyo', 'Rubén de Eguia', 'Patrícia Bargalló', 'Assun Planas', 'Pep Jové', 'Anna Maria Barbany', 'Marta Marco', 'Jordi Martínez', 'Victòria Pagès', 'Marta Domingo', 'Anna Ycobalzeta', 'Oriol Pla', 'Pepa López']",[],['Spain'],['https://www.imdb.com/title/tt4580372/?ref_=plg_rt_1'],"Added to Netflix:December 1, 2016"
352,Merry Happy Whatever,tvshow,2019,TV-PG,1 Season,"A struggling LA musician tries to win over his new girlfriend's gruff dad and quirky, tight-knit siblings on a 10-day Christmas visit to Philadelphia.",['TV Comedies'],"['Dennis Quaid', 'Bridgit Mendler', 'Brent Morin', 'Ashley Tisdale', 'Siobhan Murphy', 'Adam Rose', 'Elizabeth Ho', 'Hayes MacArthur', 'Garcelle Beauvais', 'Tyler Ritter', 'Mason Davis', 'Lucas Jaye']",[],['United States'],['https://www.imdb.com/title/tt9770286/?ref_=plg_rt_1'],"Added to Netflix:November 28, 2019"
353,Meteor Garden,tvshow,2018,TV-14,1 Season,"Dong Shancai is determined to excel at her dream university, where she encounters an elite clique of dashing, popular high-achievers – and finds love.","['International TV Shows', 'Romantic TV Shows', 'TV Dramas']","['Shen Yue', 'Dylan Wang', 'Darren Chen', 'Connor Liang', 'Caesar Wu']",[],['China'],['https://www.imdb.com/title/tt8690890/?ref_=plg_rt_1'],"Added to Netflix:July 14, 2018"
354,Midnight Diner: Tokyo Stories,tvshow,2019,TV-MA,2 Seasons,Patrons of an otherwise mundane Japanese diner find simple yet profound connections with one another based on the shared love of a particular dish.,"['International TV Shows', 'TV Dramas']","['Kaoru Kobayashi', 'Joe Odagiri', 'Mansaku Fuwa', 'Reiko Kataoka', 'Koen Kondo', 'Bsaku Sato', 'Hirofumi Arai', 'Mamiko Itoh', 'Yuma Yamoto', 'Yoshinori Okada', 'Ah-sung Ko', 'Kosuke Toyohara', 'Yoshiyuki Morishita', 'Junko Miyashita', 'Tamaki Ogawa', 'Toru Kazama', 'Kotaro Shiga', 'Mitsuru Hirata', 'Toshiki Ayata', 'Shohei Uno', 'Tamae Ando', 'Risa Sudou', 'Asako Kobayashi', 'Takashi Yamanaka', 'Yutaka Matsushige', 'Ken Mitsuishi', 'Mikako Tabe', 'Kimiko Yo']",[],['Japan'],['https://www.imdb.com/title/tt6150576/?ref_=plg_rt_1'],"New Season Added:October 31, 2019"
355,Mighty Little Bheem,tvshow,2019,TV-Y,2 Seasons,An innocent toddler’s boundless curiosity – and extraordinary might – lead to mischief and adventure in his small Indian town.,"[""Kids' TV"", 'TV Comedies']",[],[],[],['https://www.imdb.com/title/tt10050752/?ref_=plg_rt_1'],"New Season Added:August 30, 2019"
356,Mighty Little Bheem: Diwali,tvshow,2019,TV-Y,1 Season,"From decorating his home to devouring sweets, join Bheem as he makes merry – and a bit of mischief – while the festival of lights is in full swing.","[""Kids' TV"", 'TV Comedies']","['Samriddhi Shukla', 'Nishka Raheja', 'Arannya Kaur', 'Shanoor Mirza', 'Rajesh Kava']",[],['India'],['https://www.imdb.com/title/tt10987498/?ref_=plg_rt_1'],"Added to Netflix:October 18, 2019"
357,Million Pound Menu,tvshow,2019,TV-MA,2 Seasons,Next-gen restaurateurs get the chance to open their own pop-up eateries to impress the paying public – and a panel of discerning U.K. investors.,"['British TV Shows', 'International TV Shows', 'Reality TV']",[],[],['United Kingdom'],['https://www.imdb.com/title/tt8488494/?ref_=plg_rt_1'],"New Season Added:August 27, 2019"
358,Million Yen Women,tvshow,2017,TV-MA,1 Season,"Five beautiful but mysterious women move in with unsuccessful novelist Shin, who manages their odd household in exchange for a tidy monthly sum.","['Crime TV Shows', 'International TV Shows', 'TV Dramas']","['Yojiro Noda', 'Rila Fukushima', 'Rena Matsui', 'Miwako Wagatsuma', 'Rena Takeda', 'Yuko Araki', 'Yuya Endo', 'Kaito Yoshimura', 'Moeka Hoshi', 'Juri Ihata', 'Mariko Tsutsui', 'Kanji Furutachi', 'Tetsuhiro Ikeda', 'Takashi Yamanaka', 'Tomoya Nakamura', 'Lily Franky']",[],['Japan'],['https://www.imdb.com/title/tt6686450/?ref_=plg_rt_1'],"Added to Netflix:August 15, 2017"
359,MINDHUNTER,tvshow,2019,TV-MA,2 Seasons,In the late 1970s two FBI agents expand criminal science by delving into the psychology of murder and getting uneasily close to all-too-real monsters.,"['Crime TV Shows', 'TV Dramas', 'TV Mysteries']","['Jonathan Groff', 'Holt McCallany', 'Anna Torv', 'Cotter Smith', 'Hannah Gross']",[],['United States'],['https://www.imdb.com/title/tt5290382/?ref_=plg_rt_1'],"New Season Added:August 16, 2019"
360,Minecraft: Story Mode,tvshow,2015,TV-PG,1 Season,"Take control of an adventure set in the Minecraft universe. The future of the world is at stake, and your decisions shape the story – so choose wisely!","[""Kids' TV""]","['Patton Oswalt', 'Catherine Taber', 'Sean Astin', 'Melissa Hutchison', 'Ashley Johnson', 'Matthew Mercer', 'Jim Meskimen', 'Martha Plimpton', 'Scott Porter', 'Brian Posehn', 'Paul Reubens', 'Billy West', 'Dave Fennoy']",[],"['United States', 'Sweden']",['https://www.imdb.com/title/tt4291714/?ref_=plg_rt_1'],"Added to Netflix:November 27, 2018"
361,Mob Psycho 100,tvshow,2018,TV-MA,1 Season,"There's an organization gathering espers for a nefarious purpose. Powerful psychic Mob, however, is just trying to be the protagonist of his own life.","['International TV Shows', 'TV Action & Adventure', 'TV Comedies']","['Tatsuomi Hamada', 'Kazuki Namioka', 'Yuki Yoda', 'Ayumu Mochizuki', 'Atsushi Arai', 'Akio Otsuka', 'Moro Morooka']",[],['Japan'],['https://www.imdb.com/title/tt5897304/?ref_=plg_rt_1'],"Added to Netflix:May 22, 2018"
362,Monarca,tvshow,2019,TV-MA,1 Season,"After 20 years, Ana María returns to Mexico and vies for control of her family's tequila empire as it threatens to crumble under corruption and secrets.","['International TV Shows', 'Spanish-Language TV Shows', 'TV Dramas']","['Irene Azuela', 'Juan Manuel Bernal', 'Osvaldo Benavides', 'Rosa María Bianchi', 'Antonio de la Vega', 'Luis Rábago', 'Sophie Gómez', 'James Hyde', 'Carla Adell', 'Regina Pavón', 'Dalí González', 'Alejandro de Hoyos Parera', 'José Manuel Rincón', 'Daniela Schmidt', 'Gabriela de la Garza']",[],['Mexico'],['https://www.imdb.com/title/tt8655736/?ref_=plg_rt_1'],"Added to Netflix:September 13, 2019"
363,Monkey Twins,tvshow,2018,TV-MA,1 Season,"Inspired by Khon dance drama and Thai martial arts, a fighter scarred by the past joins forces with a determined cop to battle an organized crime ring.","['Crime TV Shows', 'International TV Shows', 'TV Action & Adventure']","['Phakin Khamwilaisak', 'Sumret Muengput', 'Alisa Kunkwaeng', 'Zozeen Panyanut Jirarottanakasem', 'Akarat Nimitchai', 'Warawut Poyim', 'Vithaya Pansringarm', 'Phutharit Prombandal', 'Kazu Patrick Tang']",[],['Thailand'],['https://www.imdb.com/title/tt8507498/?ref_=plg_rt_1'],"Added to Netflix:September 2, 2018"
364,Monzón: A Knockout Blow,tvshow,2018,TV-MA,1 Season,"This dramatization tells the story of Argentine boxing champion Carlos Monzón, as well as the investigation into the death of his wife Alicia Muñiz.","['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']","['Jorge Román', 'Mauricio Paniagua', 'Carla Quevedo', 'Paloma Ker', 'Soledad Silveyra', 'Diego Cremonesi', 'Florencia Raggi', 'Gustavo Garzón', 'Yayo Guridi', 'Fabián Arenillas', 'Nacho Gadano', 'Belén Chavanne']",[],['Argentina'],['https://www.imdb.com/title/tt9852660/?ref_=plg_rt_1'],"Added to Netflix:October 25, 2019"
365,Mortel,tvshow,2019,TV-MA,1 Season,"After making a deal with a supernatural figure, two high schoolers emerge with extraordinary powers and join forces to solve a murder.","['Crime TV Shows', 'International TV Shows', 'TV Dramas']","['Carl Malapa', 'Nemo Schiffman', 'Manon Bresch', 'Corentin Fila', 'Anaïs Thomas', 'Firmine Richard', 'Raphaëlle Agogué', 'Marvin Dubart', 'Léa Léviant', 'Assa Sylla', 'Stéphane Brel']",[],['France'],['https://www.imdb.com/title/tt8403570/?ref_=plg_rt_1'],"Added to Netflix:November 21, 2019"
366,Motown Magic,tvshow,2019,TV-Y,2 Seasons,"Imaginative boy Ben transforms his city by bringing colorful street art to life, armed with a magic paintbrush – and the classic sounds of Motown.","[""Kids' TV""]",[],[],"['Australia', 'United States']",['https://www.imdb.com/title/tt8959860/?ref_=plg_rt_1'],"New Season Added:June 28, 2019"
367,Mr. Sunshine,tvshow,2018,TV-MA,1 Season,A young boy who ends up in the U.S. after the 1871 Shinmiyangyo incident returns to Korea at a historical turning point and falls for a noblewoman.,"['International TV Shows', 'Korean TV Shows', 'Romantic TV Shows']","['Lee Byung-hun', 'Kim Tae-ri', 'Yoo Yeon-seok', 'Kim Min-jung', 'Byun Yo-han']",['Lee Eung-bok'],['South Korea'],['https://www.imdb.com/title/tt7094780/?ref_=plg_rt_1'],"Added to Netflix:July 8, 2018"
368,My Country: The New Age,tvshow,2019,TV-14,1 Season,"At the end of the Goryeo period, there were those who led the charge to proclaim a new age – and the ordinary individuals who risked everything.","['International TV Shows', 'Korean TV Shows', 'TV Action & Adventure']","['Yang Se-Jong', 'Woo Do‑hwan', 'Seolhyun', 'Jang Hyuk', 'Kim Young-chul', 'In Gyo-jin', 'Yu Oh-seong', 'Ahn Nae-sang']",[],['South Korea'],['https://www.imdb.com/title/tt10850888/?ref_=plg_rt_1'],"Added to Netflix:October 5, 2019"
369,My First First Love,tvshow,2019,TV-14,2 Seasons,"Due to various personal reasons, a group of Yun Tae-o’s friends move into his house, where they experience love, friendship, and everything in between.","['International TV Shows', 'Korean TV Shows', 'Romantic TV Shows']","['Ji Soo', 'Jung Chae-yeon', 'Jinyoung', 'Choi Ri', 'Kang Tae-oh', 'Hong Ji-yoon']",[],['South Korea'],['https://www.imdb.com/title/tt8995604/?ref_=plg_rt_1'],"New Season Added:July 26, 2019"
370,My Husband Won't Fit,tvshow,2019,TV-MA,1 Season,"Kumiko and Kenichi meet in college and build a happy marriage together. But over time, an unusual problem threatens to destroy their relationship.","['International TV Shows', 'Romantic TV Shows', 'TV Dramas']","['Natsumi Ishibashi', 'Aoi Nakamura']",[],['Japan'],['https://www.imdb.com/title/tt10027946/?ref_=plg_rt_1'],"Added to Netflix:March 20, 2019"
371,My Next Guest Needs No Introduction With David Letterman,tvshow,2019,TV-MA,2 Seasons,TV legend David Letterman teams up with fascinating global figures for in-depth interviews and curiosity-fueled excursions in this monthly talk show.,['Stand-Up Comedy & Talk Shows'],"['President Barack Obama', 'George Clooney', 'Malala Yousafzai', 'Jay-Z', 'Tina Fey', 'Howard Stern', 'David Letterman']",[],['United States'],['https://www.imdb.com/title/tt7829834/?ref_=plg_rt_1'],"New Season Added:May 31, 2019"
372,My Only Love Song,tvshow,2017,TV-MA,1 Season,"When things don't go her way during a shooting for her new show, a top actress runs away in an old van that guides her on a time-traveling journey.","['International TV Shows', 'Korean TV Shows', 'Romantic TV Shows']","['Seung-yeon Gong', 'Jong-hyun Lee', 'Yeon-seo Kim', 'Bo-hyun Ahn', 'Jai-jin Lee', 'Joo-hyung Park']",[],['South Korea'],['https://www.imdb.com/title/tt6125832/?ref_=plg_rt_1'],"Added to Netflix:June 9, 2017"
373,Mystery Science Theater 3000: The Return,tvshow,2018,TV-14,2 Seasons,"The cult hit returns! Captured by mad scientists, new host Jonah survives a blitz of cheesy B movies by riffing on them with his funny robot pals.","['TV Comedies', 'TV Sci-Fi & Fantasy']","['Felicia Day', 'Patton Oswalt', 'Jonah Ray', 'Baron Vaughn', 'Hampton Yount']",[],['United States'],['https://www.imdb.com/title/tt6782014/?ref_=plg_rt_1'],"New Season Added:November 22, 2018"
374,Mythomaniac,tvshow,2019,TV-MA,1 Season,"Burned out and taken for granted, a working mom suspects her partner is cheating, so to win back his attentions, she feigns a medical diagnosis.","['International TV Shows', 'TV Comedies', 'TV Dramas']","['Marina Hands', 'Mathieu Demy', 'Marie Drion', 'Jérémy Gillet', 'Zélie Rhixon', 'Yves Jacques', 'Jean-Charles Clichet', 'Julia Faure', 'Andrea Roncato', 'Linh Dan Pham']",[],['France'],['https://www.imdb.com/title/tt10677432/?ref_=plg_rt_1'],"Added to Netflix:November 28, 2019"
375,Nailed It! France,tvshow,2019,TV-14,1 Season,"On this fun and funny competition show, home bakers talented in catastrophe struggle to re-create dessert masterpieces and win a 5,000 euro prize.","['International TV Shows', 'Reality TV']","['Artus', 'Noémie Honiat']",[],['France'],['https://www.imdb.com/title/tt10990804/?ref_=plg_rt_1'],"Added to Netflix:October 25, 2019"
376,Nailed It! Holiday!,tvshow,2019,TV-PG,2 Seasons,"It's the ""Nailed It!"" holiday special you've been waiting for, with missing ingredients, impossible asks and desserts that look delightfully sad.",['Reality TV'],"['Nicole Byer', 'Jacques Torres']",[],['United States'],['https://www.imdb.com/title/tt8760264/?ref_=plg_rt_1'],"New Season Added:November 22, 2019"
377,Nailed It! Mexico,tvshow,2019,TV-PG,1 Season,"The fun, fondant and hilarious cake fails head to Mexico, where very amateur bakers compete to re-create elaborate sweet treats for a cash prize.","['International TV Shows', 'Reality TV', 'Spanish-Language TV Shows']","['Omar Chaparro', 'Anna Ruiz']",[],"['United States', 'Mexico']",['https://www.imdb.com/title/tt9708588/?ref_=plg_rt_1'],"Added to Netflix:February 8, 2019"
378,Nailed It! Spain,tvshow,2019,TV-PG,1 Season,"On this competition show, novice bakers try to avoid a fiasco while duplicating stunning sweets. At stake are a trophy and 5,000 euros.","['International TV Shows', 'Reality TV', 'Spanish-Language TV Shows']","['La Terremoto de Alcorcón', 'Christian Escribà']",[],['Spain'],['https://www.imdb.com/title/tt10981666/?ref_=plg_rt_1'],"Added to Netflix:October 25, 2019"
379,Narcos,tvshow,2017,TV-MA,3 Seasons,The true story of Colombia's infamously violent and powerful drug cartels fuels this gritty gangster drama series.,"['Crime TV Shows', 'TV Action & Adventure', 'TV Dramas']","['Wagner Moura', 'Pedro Pascal', 'Boyd Holbrook', 'Damián Alcázar', 'Alberto Ammann', 'Francisco Denis', 'Pêpê Rapazote', 'Matias Varela', 'Michael Stahl-David', 'Matt Whelan', 'Arturo Castro', 'Javier Cámara', 'José María Yazpik', 'Eric Lange', 'Brett Cullen', 'Miguel Ángel Silvestre', 'Kerry Bishé', 'Paulina Gaitán', 'Cristina Umaña', 'Paulina García', 'Juan Sebastián Calero', 'Joanna Christie', 'Taliana Vargas', 'Andrea Londo', 'Manolo Cardona', 'Diego Cataño', 'Raúl Méndez', 'Bruno Bichir', 'Stephanie Sigman', 'Florencia Lozano', 'Juan Pablo Raba', 'Leynar Gomez', 'Konstantin Melikhov', 'Martina García', 'Maurice Compte', 'Mauricio Cujar', 'Jorge Monterrosa', 'Germán Jaramillo', 'Juan Pablo Shuk', 'Julián Díaz', 'Alejandro Buitrago', 'Federico Rivera']",[],"['United States', 'Colombia', 'Mexico']",['https://www.imdb.com/title/tt2707408/?ref_=plg_rt_1'],"New Season Added:September 1, 2017"
380,Narcoworld: Dope Stories,tvshow,2019,TV-MA,1 Season,"Ride along as police officers and drug smugglers go toe-to-toe, trying to outwit each other in locales around the world.","['Crime TV Shows', 'Docuseries']",[],[],['United States'],['https://www.imdb.com/title/tt11215112/?ref_=plg_rt_1'],"Added to Netflix:November 22, 2019"
381,Neo Yokio,tvshow,2018,TV-MA,2 Seasons,"Joined by his faithful mecha-butler, Kaz Kaan pursues love, fashion and supernatural forces amid Neo Yokio's sinister high society.","['TV Comedies', 'TV Sci-Fi & Fantasy', 'Teen TV Shows']","['Jaden Smith', 'Jude Law', 'Tavi Gevinson', 'Susan Sarandon', 'Desus Nice', 'The Kid Mero', 'Richard Ayoade', 'Willow Smith', 'Kiernan Shipka', 'Jason Schwartzman', 'Amandla Stenberg', 'Ray Wise']",[],['United States'],['https://www.imdb.com/title/tt7343832/?ref_=plg_rt_1'],"New Season Added:December 7, 2018"
382,Netflix Presents: The Characters,tvshow,2016,TV-MA,1 Season,We asked eight up-and-coming comedians for their wildest sketch and improv routines – and got a new comedy series unlike anything else.,['TV Comedies'],"['Lauren Lapkus', 'John Early', 'Henry Zebrowski', 'Kate Berlant', 'Natasha Rothwell', 'Paul W. Downs', 'Tim Robinson', 'Dr. Brown']",[],['United States'],['https://www.imdb.com/title/tt5228026/?ref_=plg_rt_1'],"Added to Netflix:March 11, 2016"
383,No Good Nick,tvshow,2019,TV-PG,2 Seasons,"A family finds their lives turned upside down when a teenage con artist shows up on their doorstep, claiming she's a distant relative.","[""Kids' TV"", 'TV Comedies', 'TV Dramas']","['Melissa Joan Hart', 'Sean Astin', 'Siena Agudong', 'Lauren Lindsey Donzis', 'Kalama Epstein']",[],['United States'],['https://www.imdb.com/title/tt9039142/?ref_=plg_rt_1'],"New Season Added:August 5, 2019"
384,No Time for Shame,tvshow,2019,TV-MA,1 Season,"Follow Santiago Artemis, a Buenos Aires fashion dynamo, as he makes his dreams come true while grappling with his love life, therapist and clients.","['International TV Shows', 'Reality TV', 'Spanish-Language TV Shows']",['Santiago Artemis'],[],['Argentina'],['https://www.imdb.com/title/tt11215130/?ref_=plg_rt_1'],"Added to Netflix:November 19, 2019"
