,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
1134,Gaga: Five Foot Two,movie,2017,TV-MA,101 min,"Follow pop provocateur Lady Gaga as she releases a new album, preps for her Super Bowl halftime show, and confronts physical and emotional struggles.","Documentaries,Music & Musicals",Lady Gaga,Chris Moukarbel,United States,https://www.imdb.com/title/tt7291268/?ref_=plg_rt_1,"Added to Netflix:September 22, 2017"
1135,Gagarin: First in Space,movie,2013,TV-PG,108 min,This biopic of Russian cosmonaut Yuri Gagarin follows his rise from childhood poverty to his selection and training for the 1961 Vostok mission.,"Dramas,International Movies","Yaroslav Zhalnin,Mikhail Filippov,Olga Ivanova,Vadim Michman,Vladimir Steklov,Viktor Proskurin,Nadezhda Markina,Daniil Vorobyov",Pavel Parkhomenko,Russia,https://www.imdb.com/title/tt2856930/?ref_=plg_rt_1,"Added to Netflix:September 15, 2017"
1136,Galih dan Ratna,movie,2017,TV-PG,111 min,Sparks fly between the new girl at school and the misfit with a passion for music. Yet the world threatens to put a stop to their innocent love song.,"Dramas,International Movies,Romantic Movies","Refal Hady,Sheryl Sheinafia,Ayu Dyah Pasha,Joko Anwar,Hengky Tarnando,Marissa Anita,Sari Koeswoyo",Lucky Kuswandi,Indonesia,https://www.imdb.com/title/tt6467500/?ref_=plg_rt_1,"Added to Netflix:September 15, 2018"
1137,Game,movie,2011,TV-14,135 min,"A tycoon accuses three strangers of killing his daughter but mysteriously dies before he can expose them, sparking a tangled hunt for the real culprit.","International Movies,Thrillers","Abhishek Bachchan,Kangana Ranaut,Anupam Kher,Boman Irani,Jimmy Shergill,Shahana Goswami,Gauhar Khan,Sarah-Jane Dias",Abhinay Deo,India,https://www.imdb.com/title/tt1772872/?ref_=plg_rt_1,"Added to Netflix:December 15, 2019"
1138,Game Over,movie,2012,TV-14,96 min,A woman ends up working at the same nightclub as her son’s girlfriend — who she doesn’t like — and tries to break up their relationship.,"Comedies,International Movies,Romantic Movies","Yousra,Mai Ezz El-Din,Ezzat Abou Aouf,Mohamed Nour",Ahmed Al-Badry,Egypt,https://www.imdb.com/title/tt7089978/?ref_=plg_rt_1,"Added to Netflix:May 19, 2020"
1139,Game Over (Hindi Version),movie,2019,TV-MA,98 min,"As a series of murders hit close to home, a video game designer with post-traumatic stress must confront her demons, or risk becoming their victim.","Horror Movies,International Movies,Thrillers","Taapsee Pannu,Vinodhini,Parvathi T,Ramya Subramanian,Sanchana Natarajan,Anish Kuruvilla,David Solomon Raja",Ashwin Saravanan,"India,Turkey",https://www.imdb.com/title/tt8914492/?ref_=plg_rt_1,"Added to Netflix:August 21, 2019"
1140,Game Over (Tamil Version),movie,2019,TV-MA,98 min,"As a series of murders hit close to home, a video game designer with post-traumatic stress must confront her demons, or risk becoming their victim.","Horror Movies,International Movies,Thrillers","Taapsee Pannu,Vinodhini,Parvathi T,Ramya Subramanian,Sanchana Natarajan,Anish Kuruvilla,David Solomon Raja",Ashwin Saravanan,"India,Turkey",https://www.imdb.com/title/tt8914492/?ref_=plg_rt_1,"Added to Netflix:August 21, 2019"
1141,Game Over (Telugu Version),movie,2019,TV-MA,98 min,"As a series of murders hit close to home, a video game designer with PTSD must confront her demons, or risk becoming their victim.","Horror Movies,International Movies,Thrillers","Taapsee Pannu,Vinodhini,Parvathi T,Ramya Subramanian,Sanchana Natarajan,Anish Kuruvilla,David Solomon Raja",Ashwin Saravanan,"India,Turkey",https://www.imdb.com/title/tt8914492/?ref_=plg_rt_1,"Added to Netflix:August 21, 2019"
1142,"Game Over, Man!",movie,2018,TV-MA,102 min,Three buddies with big dreams go from underachieving slackers to badass warriors when their posh hotel is taken over by terrorists.,"Action & Adventure,Comedies","Adam DeVine,Anders Holm,Blake Anderson,Utkarsh Ambudkar,Aya Cash,Neal McDonough,Daniel Stern,Jamie Demetriou,Rhona Mitra,Sam Richardson,Steve Howey,Mac Brandt,Geno Segers,Roe Hartrampf",Kyle Newacheck,United States,https://www.imdb.com/title/tt3317234/?ref_=plg_rt_1,"Added to Netflix:March 23, 2018"
1143,Gang of the Caribbean,movie,2016,TV-MA,86 min,"Disillusioned by life in 1970s France, a West Indian expatriate named Jimmy joins a gang of idealistic robbers, but betrayal and violence soon follow.","Dramas,International Movies","Djédjé Apali,Eriq Ebouaney,Adama Niane,Vincent Vermignon,Djibril Pavadé,Zita Hanrot,Karim Belkhadra,Lise Lomi,Zoé Charron,Jocelyne Béroard,Julien Courbey,Lucien Jean-Baptiste,Romane Bohringer,Mathieu Kassovitz",Jean-Claude Flamand-Barny,France,https://www.imdb.com/title/tt2174084/?ref_=plg_rt_1,"Added to Netflix:January 31, 2020"
1144,GANTZ:O,movie,2016,TV-MA,96 min,Teams of recently deceased people who've been revived and given high-tech weapons must cooperate to defeat an army of monsters in Tokyo and Osaka.,"Action & Adventure,Anime Features,Horror Movies","Daisuke Ono,M・A・O,Tomohiro Kaku,Saori Hayami,Shuichi Ikeda,Kendo Kobayashi,Razor Ramon RG,Razor Ramon HG,Masane Tsukayama,Masaya Onosaka,Kenjiro Tsuda,Teruaki Ogawa,Hisanori Yoshida,Yuki Kaji","Keiichi Sato,Yasushi Kawamura",Japan,https://www.imdb.com/title/tt5923962/?ref_=plg_rt_1,"Added to Netflix:February 18, 2017"
1145,Garbage,movie,2018,TV-MA,109 min,The lives of a fundamentalist online troll and a woman reeling from a sex tape gone viral become dangerously intertwined in this provocative thriller.,"Dramas,Independent Movies,International Movies","Tanmay Dhanania,Trimala Adhikari,Satarupa Das,Satchit Puranik,Gitanjali Dang,Shruti Viswan,Nikhil Chopra,Krish Moitra",Qaushiq Mukherjee,India,https://www.imdb.com/title/tt7981260/?ref_=plg_rt_1,"Added to Netflix:September 1, 2018"
1146,Gardeners of Eden,movie,2014,TV-14,70 min,"As corrupt governments fail to stop the slaughter of elephants for ivory, an 80-year-old woman and a crew of rangers bravely try to end the poaching.",Documentaries,"Kristin Davis,Daphne Sheldrick,Nick Trent,Julious Shivenga,Benjamin Kyalo","Austin Peck,Anneliese Vandenberg","Kenya,United States",https://www.imdb.com/title/tt3740782/?ref_=plg_rt_1,"Added to Netflix:February 6, 2020"
1147,Garfield Gets Real,movie,2007,TV-Y,78 min,"After trying to live in the ""real world"" and concluding it isn't for him, Garfield must return to his comic-strip home before getting trapped forever.","Children & Family Movies,Comedies","Frank Welker,Wally Wingert,Gregg Berger,Jennifer Darling,Pat Fraley,Jason Marsden,Neil Ross,Audrey Wasilewski,Stephen Stanton,Greg Eagles","Mark A.Z. Dippé,Kyung Ho Lee",United States,https://www.imdb.com/title/tt1059793/?ref_=plg_rt_1,"Added to Netflix:January 1, 2020"
1148,Garfield's Fun Fest,movie,2008,TV-Y7,79 min,"Garfield has long been the champ at a yearly competition for the funniest comic strip. But this time, Garfield must battle tall, handsome Ramone.","Children & Family Movies,Comedies","Frank Welker,Tim Conway,Gregg Berger,Wally Wingert,Audrey Wasilewski,Fred Tatasciore,Stephen Stanton,Jennifer Darling,Neil Ross,Greg Eagles","Mark A.Z. Dippé,Eondeok Han","United States,South Korea",https://www.imdb.com/title/tt1135929/?ref_=plg_rt_1,"Added to Netflix:January 1, 2020"
1149,Garfield's Pet Force,movie,2009,G,78 min,"When an alien menace and her army of undead minions threaten to enslave the world, Garfield heads a team of comic-strip superheroes to save the day.","Children & Family Movies,Comedies","Frank Welker,Vanessa Marshall,Gregg Berger,Wally Wingert,Audrey Wasilewski,Jason Marsden,Fred Tatasciore,Stephen Stanton,Jennifer Darling,Neil Ross,Greg Eagles,Cathy Cavadini,David Michie,Greg Finley",Mark A.Z. Dippé,"South Korea,United States",https://www.imdb.com/title/tt1389762/?ref_=plg_rt_1,"Added to Netflix:January 1, 2020"
1150,Garfunkel and Oates: Trying to be Special,movie,2016,TV-MA,62 min,Garfunkel and Oates put on a surprise-filled show in Seattle in hopes of raising enough money to make their own comedy special.,"Music & Musicals,Stand-Up Comedy","Riki Lindhome,Kate Micucci,Anthony Jeselnik,Steve Agee","Riki Lindhome,Jeremy Konner",United States,https://www.imdb.com/title/tt5602318/?ref_=plg_rt_1,"Added to Netflix:December 23, 2016"
1151,Garuda Di Dadaku,movie,2009,TV-PG,96 min,"A determined boy will do anything to become a great soccer player, despite the wishes of his grandfather.","Children & Family Movies,Dramas,Sports Movies","Emir Mahira,Maudy Koesnaedi,Ikranagara,Aldo Tansani,Marsha Aruan,Ari Sihasale",Ifa Isfansyah,Indonesia,https://www.imdb.com/title/tt1445022/?ref_=plg_rt_1,"Added to Netflix:October 9, 2018"
1152,Garuda in My Heart 2,movie,2011,TV-PG,95 min,A young soccer player sets out to prove he can lead his team to a championship – but being a winner is about more than just talent.,"Children & Family Movies,Dramas,Sports Movies","Emir Mahira,Aldo Tansani,Maudy Koesnaedi,Ramzi,Rio Dewanto,Monica Sayangbati,Rendy Khrisna",Rudy Soedjarwo,Indonesia,https://www.imdb.com/title/tt1987569/?ref_=plg_rt_1,"Added to Netflix:November 30, 2018"
1153,Gatao 2: Rise of the King,movie,2018,TV-MA,126 min,"When a zealous gang leader plans to take out a friend-turned-rival for control of his turf, internal tensions complicate the battle to be the boss.","Action & Adventure,Dramas,International Movies","Collin Chou,Jason Wang,Jack Kao,Tsai Chen-nan,Lu Hsueh-feng,Peng Sun",Yen Cheng-kuo,Taiwan,https://www.imdb.com/title/tt8324576/?ref_=plg_rt_1,"Added to Netflix:May 9, 2019"
1154,Gbomo Gbomo Express,movie,2015,TV-MA,97 min,The night spins sinisterly out of control when incompetent kidnappers hold a club-hopping record exec and a socialite for ransom in this dark comedy.,"Dramas,International Movies","Ramsey Nouah,Gideon Okeke,Osas Ighodaro Ajibade,Blossom Chukwujekwu,Kiki Omeili,Gbenro Ajibade,Ikechukwu,Alexx Ekubo,Shaffy Bello",Walter Taylaur,Nigeria,https://www.imdb.com/title/tt4527090/?ref_=plg_rt_1,"Added to Netflix:February 26, 2020"
1155,Gelo,movie,2016,TV-MA,118 min,A Punjabi woman who works on a farm must endure the difficulties of living in an oppressive class-based society and a dysfunctional community.,"Dramas,International Movies","Jaspinder Cheema,Pavan Malhotra,Gurjit Singh,Dilawar Sidhu,Aditya Sharma,Raj Dhaliwal",Manbhavan Singh,India,https://www.imdb.com/title/tt5532844/?ref_=plg_rt_1,"Added to Netflix:December 15, 2017"
1156,Gemini,movie,2018,TV-PG,130 min,"Despite growing up with traits that set her apart from her peers, a young adopted girl discovers her gift when she takes an interest in spelling bees.",Dramas,"Esther Anil,Sijoy Varghese,Renji Panicker,Thanusree Ghosh,Sasi Kalinga,Kishore Sathya,Sethu Lakshmi,Rosin Jolly",P.K. Baaburaaj,India,https://www.imdb.com/title/tt6792666/?ref_=plg_rt_1,"Added to Netflix:July 1, 2018"
1157,GEN HOSHINO STADIUM TOUR “POP VIRUS”,movie,2019,TV-14,154 min,Singer-songwriter Gen Hoshino takes the stage at the sold out Tokyo Dome in his highly anticipated 2019 Pop Virus dome tour.,"International Movies,Music & Musicals",Gen Hoshino,Naoto Amazutsumi,,,"Added to Netflix:October 10, 2019"
1158,Generation Iron 2,movie,2017,PG-13,107 min,"New-generation bodybuilding stars – including Rich Piana, Kai Greene and Calum von Moger – share their experiences competing in the demanding sport.","Documentaries,Sports Movies",,Vlad Yudin,United States,https://www.imdb.com/title/tt6263642/?ref_=plg_rt_1,"Added to Netflix:October 1, 2017"
1159,Generation Iron 3,movie,2018,TV-MA,95 min,Bodybuilders come together from around the world to compete in the Mr. Olympia competition and try to achieve their goals of physical perfection.,"Documentaries,Sports Movies",,Vlad Yudin,United States,https://www.imdb.com/title/tt8178958/?ref_=plg_rt_1,"Added to Netflix:April 15, 2019"
1160,Genius,movie,2018,TV-14,96 min,Extreme pressure from his father to excel at school during childhood has dangerous psychological effects on a brilliant but suicidal man’s adult life.,"Dramas,International Movies","Roshan,Priyaa Lal,Aadukalam Naren,Singam Puli,Meera Krishnan,Jayaprakash",Suseenthiran,India,https://www.imdb.com/title/tt8919194/?ref_=plg_rt_1,"Added to Netflix:February 17, 2019"
1161,Gerald's Game,movie,2017,TV-MA,103 min,"When her husband's sex game goes wrong, Jessie – handcuffed to a bed in a remote lake house – faces warped visions, dark secrets and a dire choice.","Horror Movies,Thrillers","Carla Gugino,Bruce Greenwood,Henry Thomas,Carel Struycken,Chiara Aurelia",Mike Flanagan,United States,https://www.imdb.com/title/tt3748172/?ref_=plg_rt_1,"Added to Netflix:September 29, 2017"
1162,Get Him to the Greek,movie,2010,R,109 min,Ambitious young record company intern Aaron must escort an unruly rock star to Los Angeles for the start of his anniversary concert.,"Comedies,Music & Musicals","Jonah Hill,Russell Brand,Elisabeth Moss,Rose Byrne,Colm Meaney,Sean ""P. Diddy"" Combs,Aziz Ansari,Carla Gallo,Nick Kroll,Kristen Schaal",Nicholas Stoller,United States,https://www.imdb.com/title/tt1226229/?ref_=plg_rt_1,"Added to Netflix:January 16, 2020"
1163,Get In,movie,2019,TV-MA,98 min,"When he returns from vacation and finds his home occupied by squatters, a family man is caught in a conflict that escalates to terrifying heights.","International Movies,Thrillers","Adama Niane,Stéphane Caillard,Paul Hamy,Eddy Leduc,Hubert Delattre,Matthieu Kacou,Charlotte Geiger,Christopher Fataki",Olivier Abbou,"France,Belgium",https://www.imdb.com/title/tt8246392/?ref_=plg_rt_1,"Added to Netflix:May 1, 2020"
1164,Get Me Roger Stone,movie,2017,TV-MA,101 min,"Examine the rise, fall and rebirth of political operative Roger Stone, who's been an influential member of Team Trump for decades.",Documentaries,Roger Stone,"Dylan Bank,Daniel DiMauro,Morgan Pehme",United States,https://www.imdb.com/title/tt6714534/?ref_=plg_rt_1,"Added to Netflix:May 12, 2017"
1165,Get on the Bus,movie,1996,R,121 min,"A diverse group of African-American men treks from LA to Washington, DC in an eventful cross-country journey to the Million Man March.","Dramas,Independent Movies","Ossie Davis,Charles S. Dutton,Richard Belzer,De'Aundre Bonds,Andre Braugher,Thomas Byrd,Gabriel Casseus,Albert Hall,Hill Harper,Harry Lennix,Bernie Mac,Wendell Pierce,Roger Guenveur Smith,Isaiah Washington,Steve White",Spike Lee,United States,https://www.imdb.com/title/tt0116404/?ref_=plg_rt_1,"Added to Netflix:May 1, 2020"
1166,Get Santa,movie,2014,PG,103 min,"When Santa gets arrested for trespassing after crashing his sleigh, it's up to a father-son team to spring him from jail and save Christmas.","Children & Family Movies,Comedies","Jodie Whittaker,Warwick Davis,Jim Broadbent,Stephen Graham,Nonso Anozie,Rafe Spall,Ewen Bremner,Matt King",Christopher Smith,"United Kingdom,United States",https://www.imdb.com/title/tt1935940/?ref_=plg_rt_1,"Added to Netflix:December 12, 2014"
1167,Getaway Plan,movie,2016,TV-MA,104 min,Professional burglar and blowtorch expert Víctor is recruited by the Russian mafia to break into a vault as part of an elaborate bank heist.,"International Movies,Thrillers","Alain Hernández,Javier Gutiérrez,Alba Galocha,Itziar Atienza,Luis Tosar,Florin Opritescu,Jaroslaw Bielski,Peter Nikolas",Iñaki Dorronsoro,Spain,https://www.imdb.com/title/tt5003186/?ref_=plg_rt_1,"Added to Netflix:November 1, 2017"
1168,Ghanchakkar,movie,2013,TV-MA,129 min,"Former con artist Sanju surrounds himself with the finer things, a blissful life troubled by only one thing: his wife, who wants even more.","Comedies,International Movies,Thrillers","Emraan Hashmi,Vidya Balan,Rajesh Sharma,Namit Das,Parvin Dabas",Raj Kumar Gupta,India,https://www.imdb.com/title/tt2246724/?ref_=plg_rt_1,"Added to Netflix:November 1, 2018"
1169,Ghayal,movie,1990,TV-14,163 min,"Framed for his older brother's murder, a boxer seeks violent revenge against the true killer who's torn his family apart.","Action & Adventure,Dramas,International Movies","Sunny Deol,Meenakshi Sheshadri,Amrish Puri,Moushumi Chatterjee,Kulbhushan Kharbanda,Om Puri,Raj Babbar,Shabbir Khan",Rajkumar Santoshi,India,https://www.imdb.com/title/tt0099652/?ref_=plg_rt_1,"Added to Netflix:December 31, 2019"
1170,Ghost of the Mountains,movie,2017,G,78 min,An international group of filmmakers sets out on a mission to get up close and personal with a family of elusive snow leopards.,Documentaries,Antoine Fuqua,Ben Wallis,United States,https://www.imdb.com/title/tt7332500/?ref_=plg_rt_1,"Added to Netflix:September 13, 2017"
1171,Ghost Pain,movie,2013,TV-MA,58 min,"World War IV is over, but a bomb has gone off in Newport City, killing a major arms dealer who may have ties with the mysterious 501 Organization.","Action & Adventure,Anime Features,International Movies","Maaya Sakamoto,Ikkyu Juku,Kenichirou Matsuda,Tarusuke Shingaki,Yoji Ueda,Miyuki Sawashiro,Mayumi Asano,Takanori Hoshino,Yasuhiro Mamiya,Kenji Nojima","Kazuchika Kise,Masahiko Murata",Japan,https://www.imdb.com/title/tt2636124/?ref_=plg_rt_1,"Added to Netflix:February 24, 2019"
