,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
66,American Crime,tvshow,2017,TV-MA,3 Seasons,"This anthology series unfolds a different story arc for each season, with dramas focusing on aspects of American life and the criminal justice system.","Crime TV Shows,TV Dramas","Felicity Huffman,Timothy Hutton,Elvis Nolasco,Regina King,Lili Taylor,Richard Cabral,Brent Anderson,Benito Martinez,Shane Jacobsen,W. Earl Brown,Caitlin Gerard,Penelope Ann Miller,Johnny Ortiz",,United States,https://www.imdb.com/title/tt3488298/?ref_=plg_rt_1,"New Season Added:May 30, 2017"
67,American Crime Story: The People v. O.J. Simpson,tvshow,2016,TV-MA,1 Season,"This anthology series dramatizes historic criminal cases in the U.S., including the O.J. Simpson trial and Andrew Cunanan's 1997 murder spree.","Crime TV Shows,TV Dramas","Cuba Gooding Jr.,Sarah Paulson,John Travolta,Courtney B. Vance,Sterling K. Brown,Kenneth Choi,Christian Clemenson,Bruce Greenwood,Nathan Lane,David Schwimmer,Chris Bauer,Jordana Brewster,Selma Blair,Connie Britton",,United States,https://www.imdb.com/title/tt2788432/?ref_=plg_rt_1,"Added to Netflix:March 6, 2019"
68,American Horror Story,tvshow,2018,TV-MA,8 Seasons,"This twisted Emmy-winning drama plays upon the power of supernatural fears and everyday horrors, exploring humankind's unsettling capacity for evil.","TV Horror,TV Mysteries,TV Thrillers","Evan Peters,Sarah Paulson,Jessica Lange,Denis O'Hare,Kathy Bates,Angela Bassett,Lily Rabe,Frances Conroy,Cheyenne Jackson,Emma Roberts,Taissa Farmiga,Wes Bentley,Finn Wittrock,Chloë Sevigny,Zachary Quinto,Jamie Brewer,Naomi Grossman,Dylan McDermott,Gabourey Sidibe,Lady Gaga,Mare Winningham,Joseph Fiennes,Michael Chiklis,Matt Bomer,Lizzie Brocheré,Erika Ervin,Mat Fraser,Rose Siggins,Connie Britton,James Cromwell,Adina Porter,Jyoti Amge,Billie Lourde,Alison Pill,Billy Eichner,Leslie Grossman,Colton Haynes,Cuba Gooding Jr.,André Holland,Danny Huston",,United States,https://www.imdb.com/title/tt1844624/?ref_=plg_rt_1,"New Season Added:September 24, 2019"
69,American Vandal,tvshow,2018,TV-MA,2 Seasons,"A high school is rocked by an act of vandalism, but the top suspect pleads innocence and finds an ally in a filmmaker. A satirical true crime mystery.","Crime TV Shows,TV Comedies,Teen TV Shows","Tyler Alvarez,Griffin Gluck,Jimmy Tatro,Camille Hyde,Lou Wilson,Eduardo Franco,Jessica Juarez,Camille Ramsey,Calum Worthy,G. Hannelius,Karly Rothenberg",,United States,https://www.imdb.com/title/tt6877772/?ref_=plg_rt_1,"New Season Added:September 14, 2018"
70,AMO,tvshow,2017,TV-MA,1 Season,"Despite the Philippine government's crackdown on narcotics, high schooler Joseph expands his drug running while his cop uncle profits from corruption.","International TV Shows,TV Dramas","Derek Ramsay,Vince Rillon,Allen Dizon,Felix Roco,Ruby Ruiz",,Philippines,https://www.imdb.com/title/tt7218736/?ref_=plg_rt_1,"Added to Netflix:April 9, 2018"
71,An Innocent Mistake,tvshow,2012,TV-MA,1 Season,"Raised by three mothers, a self-assured teen in turmoil meets the father figure she never had. But she also stands to drive the man and his son apart.","International TV Shows,Romantic TV Shows,TV Dramas","Jason Wang,Mathilde Lin,Mo Tzu Yi,Xi Man-Ning,Lin Mei-hsiu,Kelly Huang,Joy Pan",,Taiwan,https://www.imdb.com/title/tt3866494/?ref_=plg_rt_1,"Added to Netflix:January 1, 2017"
72,Ancient Aliens,tvshow,2010,TV-PG,1 Season,"Were ancient humans really behind some of the most important technological advances in civilized history, or did they have extraterrestrial help?","Docuseries,Science & Nature TV",Robert Clotworthy,,United States,https://www.imdb.com/title/tt1643266/?ref_=plg_rt_1,"Added to Netflix:September 17, 2019"
73,Angel 'N' Devil,tvshow,2014,TV-14,1 Season,"In a world known as the Copper Dimension, a group of high-school girls fights against dark forces – and their own inner demons.","International TV Shows,TV Action & Adventure,TV Comedies","Simon Lian,Teddy Chen,Sylvia Wang,Cosmos Lin,Ting Liu,Lucia Chen,Allie Ji,Sunnee Yang,Na Wei-hsun",,Taiwan,https://www.imdb.com/title/tt6273196/?ref_=plg_rt_1,"Added to Netflix:April 30, 2019"
74,Angel Beats!,tvshow,2010,TV-PG,1 Season,"In a high school that's a way station to the afterlife, a teenager gets caught up in the battle for the rights of those in this purgatorial world.","Anime Series,International TV Shows","Hiroshi Kamiya,Harumi Sakurai,Kana Hanazawa,Eri Kitamura,Ryohei Kimura,Takahiro Mizushima,Shun Takagi,Fuko Saito,Yui Makino,Hiro Masuda,Michael Rivas,Eiichiro Tokumoto,Yumiko Kobayashi,Hiroki Touchi,Miyuki Sawashiro,Chie Matsuura,Kana Asumi,Emiri Kato",,Japan,https://www.imdb.com/title/tt1639109/?ref_=plg_rt_1,"Added to Netflix:July 15, 2019"
75,Angry Birds,tvshow,2018,TV-Y7,3 Seasons,"Birds Red, Chuck and their feathered friends have lots of adventures while guarding eggs in their nest that pesky pigs keep trying to steal.","Kids' TV,TV Comedies","Antti Pääkkönen,Heljä Heikkinen,Lynne Guaglione,Pasi Ruohonen,Rauno Ahonen",,Finland,https://www.imdb.com/title/tt3012598/?ref_=plg_rt_1,"New Season Added:March 16, 2019"
76,Anjaan: Rural Myths,tvshow,2018,TV-14,1 Season,"Spine-chilling stories of malevolent spirits unfold in villages, jungles and haunted buildings across India.","International TV Shows,TV Horror,TV Thrillers",,,India,https://www.imdb.com/title/tt9480484/?ref_=plg_rt_1,"Added to Netflix:December 15, 2018"
77,Anjaan: Special Crimes Unit,tvshow,2018,TV-14,1 Season,"The cases are supernatural; the police officers human. Together, cops Aditi and Vikrant must solve mysteries from the realm of the paranormal.","International TV Shows,TV Horror,TV Mysteries","Gashmeer Mahajani,Heena Parmar",,India,https://www.imdb.com/title/tt8479368/?ref_=plg_rt_1,"Added to Netflix:May 1, 2018"
78,Anne with an E,tvshow,2019,TV-PG,3 Seasons,"A plucky orphan whose passions run deep finds an unlikely home with a spinster and her soft-spoken bachelor brother. Based on ""Anne of Green Gables.""","International TV Shows,TV Dramas,Teen TV Shows","Amybeth McNulty,Geraldine James,R.H. Thomson,Corrine Koslo,Dalila Bela,Lucas Jade Zumann,Aymeric Jett Montaz",,Canada,https://www.imdb.com/title/tt5421602/?ref_=plg_rt_1,"New Season Added:January 3, 2020"
79,Anohana: The Flower We Saw That Day,tvshow,2011,TV-14,1 Season,A teen haunted by the spirit of an old friend summons the other members of their childhood club to help fulfill the girl's final wish.,"Anime Series,International TV Shows,Teen TV Shows","Miyu Irino,Ai Kayano,Haruka Tomatsu,Takahiro Sakurai,Saori Hayami,Takayuki Kondo,Mitsuru Ogata,Mutsumi Tamura,Asami Seto,Aki Toyosaki,Kaoru Mizuhara,Yui Makino",,Japan,https://www.imdb.com/title/tt1913273/?ref_=plg_rt_1,"Added to Netflix:July 15, 2019"
80,Another Life,tvshow,2019,TV-MA,1 Season,"After a massive alien artifact lands on Earth, Niko Breckinridge leads an interstellar mission to track down its source and make first contact.","TV Action & Adventure,TV Dramas,TV Mysteries","Katee Sackhoff,Justin Chatwin,Samuel Anderson,Blu Hunt,AJ Rivera,Jake Abel,Alex Ozerov,Alexander Eling,Lina Renna,Selma Blair",,United States,https://www.imdb.com/title/tt8369840/?ref_=plg_rt_1,"Added to Netflix:July 25, 2019"
81,Another Miss Oh,tvshow,2016,TV-MA,1 Season,"A sound director who suddenly starts getting visions of someone else’s future gets mired in the lives of two women, who happen to share the same name.","International TV Shows,Korean TV Shows,Romantic TV Shows","Seo Hyun-jin,Eric Moon,Jeon Hye-bin,Ye Ji-won,Kim Ji-seok,Lee Jae-yoon,Lee Han-wi,Kim Mee-kyeong,Oh Man-seok,Lee Pil-mo",,South Korea,https://www.imdb.com/title/tt5679572/?ref_=plg_rt_1,"Added to Netflix:October 16, 2019"
82,Answer for Heaven,tvshow,2019,TV-MA,1 Season,An angel falls to earth to investigate why humans are doing fewer good deeds – and falls in with a hard-charging crime reporter and his news team.,"Crime TV Shows,International TV Shows,TV Comedies","Sunny Suwanmethanont,Kan Kantathavorn,Pattarasaya Kreuasuwansri,Chayanan Manomaisantiphap,Suwaphat Techaviriyawong,Prachakorn Piyasakulkaew,Nattarika Thampridanant,Michael Shaowanasai,Pattanachai Adirek",,,https://www.imdb.com/title/tt10383558/?ref_=plg_rt_1,"Added to Netflix:June 27, 2019"
83,Apache: The Life of Carlos Tevez,tvshow,2019,TV-MA,1 Season,This gritty dramatization of the life of Carlos Tevez shows his rise to soccer stardom amid the harrowing conditions in Argentina's Fuerte Apache.,"Crime TV Shows,International TV Shows,Spanish-Language TV Shows","Balthazar Murillo,Vanesa González,Alberto Ajaka,Sofía Gala Castiglione,Patricio Contreras,Matías Recalt,Osqui Guzmán,Roberto Vallejos,Diego Gallardo",,Argentina,https://www.imdb.com/title/tt10715172/?ref_=plg_rt_1,"Added to Netflix:August 16, 2019"
84,Apaches,tvshow,2016,TV-MA,1 Season,A young journalist is forced into a life of crime to save his father and family in this series based on the novel by Miguel Sáez Carral.,"Crime TV Shows,International TV Shows,Spanish-Language TV Shows","Alberto Ammann,Eloy Azorín,Verónica Echegui,Lucía Jiménez,Claudia Traisac",,Spain,https://www.imdb.com/title/tt4418844/?ref_=plg_rt_1,"Added to Netflix:September 8, 2017"
85,Aquarius,tvshow,2016,TV-MA,2 Seasons,"Amid the turmoil of 1960s LA, two cops and a prominent political family are drawn into the sex- and drug-fueled web of a young Charles Manson.","Crime TV Shows,TV Dramas","David Duchovny,Gethin Anthony,Grey Damon,Emma Dumont,Claire Holt,Michaela McManus,Brían F. O'Byrne,David Meunier,Ambyr Childers,Tara Lynne Barr,Whitney Rose Pynn,Jason Ralph",,United States,https://www.imdb.com/title/tt3768572/?ref_=plg_rt_1,"New Season Added:June 16, 2017"
86,ARASHI's Diary -Voyage-,tvshow,2019,TV-PG,1 Season,"Twenty years after their debut, join the beloved members of Arashi on a new journey as they showcase their lives, talents and gifts to the world.","Docuseries,International TV Shows",Arashi,,Japan,https://www.imdb.com/title/tt11434874/?ref_=plg_rt_1,"Added to Netflix:December 31, 2019"
87,Argon,tvshow,2017,TV-MA,1 Season,"In a world filled with provocative (and often misleading) news, a passionate team of investigative TV reporters strives to bring truths to light.","International TV Shows,Korean TV Shows,TV Dramas","Woo-hee Chun,Joo-hyuk Kim,Won-sang Park",,South Korea,https://www.imdb.com/title/tt7094798/?ref_=plg_rt_1,"Added to Netflix:November 22, 2017"
88,Ari Shaffir: Double Negative,tvshow,2017,TV-MA,1 Season,"Wry yet thoughtful, comedian Ari Shaffir brings his edgy humor to two fast-paced stand-up specials about children and adulthood.",Stand-Up Comedy & Talk Shows,Ari Shaffir,Eric Abrams,United States,https://www.imdb.com/title/tt6254796/?ref_=plg_rt_1,"Added to Netflix:July 18, 2017"
89,Arrested Development,tvshow,2019,TV-MA,5 Seasons,"It's the Emmy-winning story of a wealthy family that lost everything, and the one son who had no choice but to keep them all together.",TV Comedies,"Jason Bateman,Portia de Rossi,Will Arnett,Michael Cera,Alia Shawkat,Tony Hale,David Cross,Jeffrey Tambor,Jessica Walter,Ron Howard",,United States,https://www.imdb.com/title/tt0367279/?ref_=plg_rt_1,"New Season Added:May 29, 2018"
90,Arrow,tvshow,2019,TV-14,8 Seasons,"Based on DC Comics' Green Arrow, an affluent playboy becomes a vengeful superhero, saving the city from villains armed with just a bow and arrows.","Crime TV Shows,TV Action & Adventure","Stephen Amell,Katie Cassidy,David Ramsey,Willa Holland,Paul Blackthorne,Emily Bett Rickards,John Barrowman,Colton Haynes,Susanna Thompson,Anna Hopkins,Juliana Harkavy,Adrian Holmes,Kathleen Gati,Echo Kellum,Rick Gonzalez,Dominic Bogart,Manu Bennett",James Bamford,United States,https://www.imdb.com/title/tt2193021/?ref_=plg_rt_1,"New Season Added:February 5, 2020"
91,Arthdal Chronicles,tvshow,2019,TV-MA,1 Season,"In a mythical land called Arth, the inhabitants of the ancient city of Arthdal and its surrounding regions vie for power as they build a new society.","International TV Shows,Korean TV Shows,TV Action & Adventure","Song Joong-ki,Jang Dong-gun,Kim Ji-won,Kim Ok-vin,Kim Eui-sung,Cho Seong-ha,Lee Do-gyeong,Park Hae-joon,Park Byung-eun",,South Korea,https://www.imdb.com/title/tt8750956/?ref_=plg_rt_1,"Added to Netflix:June 2, 2019"
92,Ash vs. Evil Dead,tvshow,2018,TV-MA,3 Seasons,"Thirty years later, Ash Williams – demon hunter par excellence – is back to battle a new Deadite plague. He may have lost a hand, but not his touch.","TV Action & Adventure,TV Comedies,TV Horror","Bruce Campbell,Lucy Lawless,Ray Santiago,Dana DeLorenzo,Jill Marie Jones",,United States,https://www.imdb.com/title/tt4189022/?ref_=plg_rt_1,"New Season Added:April 29, 2019"
93,Ashes of Love,tvshow,2018,TV-14,1 Season,"Hidden away by her mother, the Floral Goddess, the naïve Jinmi is drawn to Xufeng, the Heavenly Emperor's son. Yet forces conspire against them.","International TV Shows,Romantic TV Shows,TV Comedies","Yang Zi,Deng Lun,Luo Yunxi",,China,https://www.imdb.com/title/tt8976346/?ref_=plg_rt_1,"Added to Netflix:December 16, 2018"
94,Ask the Doctor,tvshow,2017,TV-PG,1 Season,"From allergies to diet to sleep, three friendly doctors share expert advice, bust medical myths and test the latest treatments.","Docuseries,International TV Shows,Science & Nature TV","Shalin Naik,Renee Lim,Sandro Demaio",,Australia,https://www.imdb.com/title/tt7188736/?ref_=plg_rt_1,"Added to Netflix:October 19, 2018"
95,Ask the StoryBots,tvshow,2019,TV-Y,3 Seasons,"Five curious little creatures track down the answers to kids' biggest questions, like how night happens or why we need to brush our teeth.",Kids' TV,"Judy Greer,Erin Fitzgerald,Fred Tatasciore,Jeff Gill,Gregg Spiridellis,Evan Spiridellis",,United States,https://www.imdb.com/title/tt5846856/?ref_=plg_rt_1,"New Season Added:August 2, 2019"
96,Astronomy Club: The Sketch Show,tvshow,2019,TV-MA,1 Season,"With unique individual perspectives that converge into a unified voice, sketch comedy group Astronomy Club delivers a smart and absurd brand of humor.",TV Comedies,"Shawtane Bowen,Jonathan Braylock,Ray Cordova,Caroline Martin,Jerah Milligan,Monique Moses,Keisha Zollar,James III",,United States,https://www.imdb.com/title/tt10675488/?ref_=plg_rt_1,"Added to Netflix:December 6, 2019"
97,At the Dolphin Bay,tvshow,2003,TV-14,1 Season,"Encountering each other after a long separation, two childhood friends from orphanage must overcome great odds to fulfill an old promise and find love.","International TV Shows,Romantic TV Shows","Angela Chang,Ambrose Hui,Wallace Huo,Jill Hsu,Lin Wei Jun,Josie Leung,Mountain Kao,Liang Hsiu-shen",,Taiwan,https://www.imdb.com/title/tt8612066/?ref_=plg_rt_1,"Added to Netflix:November 15, 2019"
98,Atelier,tvshow,2015,TV-PG,1 Season,"A young ""fabric geek"" lands a job at an upscale Japanese lingerie company – and quickly discovers she'll need help to survive.","International TV Shows,TV Dramas","Mirei Kiritani,Mao Daichi,Wakana Sakai,Masako Chiba,Maiko,Ken Kaito,Dori Sakurada,Nicole Ishida,Mayuko Kawakita",,Japan,https://www.imdb.com/title/tt4790548/?ref_=plg_rt_1,"Added to Netflix:December 1, 2015"
99,Atomic Puppet,tvshow,2016,TV-Y7,1 Season,"Captain Atomic – once a superhero, now a sock puppet – can only activate his powers with the help of Joey, his new partner and biggest fan.","Crime TV Shows,Kids' TV,TV Comedies","Eric Bauza,Lisa Norton,Carlos Díaz,Peter Oldring,Heather Bambrick,Rick Miller,Rob Tinkler,Kristina Nicoll",,"Canada,France",https://www.imdb.com/title/tt5869342/?ref_=plg_rt_1,"Added to Netflix:December 1, 2017"
100,Attack on Titan,tvshow,2013,TV-MA,1 Season,"With his hometown in ruins, young Eren Yeager becomes determined to fight back against the giant Titans that threaten to destroy the human race.","Anime Series,International TV Shows","Yuki Kaji,Yui Ishikawa,Marina Inoue,Kisho Taniyama,Yu Shimamura,Yu Kobayashi,Shiori Mikami,Hiro Shimono,Ryota Osaka,Yoshimasa Hosoya,Tomohisa Hashizume,Saki Fujita,Hiroshi Kamiya,Daisuke Ono,Romi Park,Keiji Fujiwara,Kazuhiro Yamaji,Yusaku Yara",,Japan,https://www.imdb.com/title/tt2560140/?ref_=plg_rt_1,"Added to Netflix:February 24, 2019"
101,Atypical,tvshow,2019,TV-14,3 Seasons,"When a teen on the autism spectrum decides to get a girlfriend, his bid for more independence puts his whole family on a path of self-discovery.","TV Comedies,TV Dramas,Teen TV Shows","Jennifer Jason Leigh,Keir Gilchrist,Michael Rapaport,Brigette Lundy-Paine,Amy Okuda,Jenna Boyd,Graham Rogers,Nik Dodani",,United States,https://www.imdb.com/title/tt6315640/?ref_=plg_rt_1,"New Season Added:November 1, 2019"
102,Aussie Gold Hunters,tvshow,2016,TV-MA,1 Season,Three teams of gold hunters battle all manner of challenges while pursuing their dreams in the Australian Outback.,"Docuseries,International TV Shows,Reality TV",,,Australia,https://www.imdb.com/title/tt6186672/?ref_=plg_rt_1,"Added to Netflix:August 1, 2017"
103,Autumn's Concerto,tvshow,2009,TV-14,1 Season,"After losing all memories of his past, a wealthy lawyer travels to a rural village where a woman he once loved now lives with her son.","International TV Shows,Romantic TV Shows,TV Dramas","Ady An,Vanness Wu,Ann Hsu,Chris Wu,Xiao Xiao Bin",,Taiwan,https://www.imdb.com/title/tt3530668/?ref_=plg_rt_1,"Added to Netflix:August 1, 2016"
