,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
46,Because of Winn-Dixie,movie,2005,PG,107 min,"Based on the best-selling book, Because of Winn-Dixie is the heartwarming tale of a young girl whose life is changed by a scruffy, fun-loving pooch she names Winn-Dixie. The special bond between them works magic on her reserved dad and the eccentric townspeople they meet during one unforgettable summer.","Comedy,Drama,Family","Jeff Daniels,Cicely Tyson,Dave Matthews,Eva Saint,AnnaSophia Robb",Wayne Wang,United States,https://www.imdb.com/title/tt0317132/?ref_=plg_rt_1,"Added to Disney+:February 14, 2020"
47,Bedknobs and Broomsticks,movie,1971,G,118 min,"Hold on tight for a magical, musical, fun-filled journey! When young Charlie, Carrie and Paul move to a small village during World War II, they discover their host, Miss Price (Angela Lansbury), is an apprentice witch! Although her early attempts at magic create hilarious results, she successfully casts a traveling spell on an ordinary bedknob, and they fly to the fantastic, animated Isle of Naboombu to find a powerful spell that will save England! Contains tobacco depictions.","Comedy,Family,Fantasy","Angela Lansbury,David Tomlinson,Roddy McDowall,Sam Jaffe,John Ericson,Bruce Forsyth",Robert Stevenson,United States,https://www.imdb.com/title/tt0066817/?ref_=plg_rt_1,"Added to Disney+:October 1, 2019"
48,Bedtime Stories,movie,2008,PG,101 min,"Funnyman Adam Sandler stars in this magical family comedy that's packed with adventure and heart. When Skeeter Bronson (Sandler) babysits his sister's (Courteney Cox) children, his imagination runs wild as he dreams up elaborate bedtime stories – always casting himself as the hero. Entranced, the children add their own ideas to these once-upon-a-time tales of heroics and chivalry. Then... magic happens! The nighttime fantasies become Skeeter's daytime realities, leading him on a real-life adventure in search of his own happy ending. Filled with colorful characters, humor and whimsy, this heartwarming comedy will enchant your entire family.","Comedy,Family,Fantasy","Adam Sandler,Keri Russell,Guy Pearce,Russell Brand,Richard Griffiths,Jonathan Pryce",Adam Shankman,United States,https://www.imdb.com/title/tt0960731/?ref_=plg_rt_1,"Added to Disney+:March 5, 2020"
49,Beezy Bear,movie,1955,TV-G,7 min,"Donald and the park ranger have words over the fact that Donald feels a bear is stealing his honey but cannot identify him. The bear, Humphrey, keeps trying to steal the honey but the bees outsmart him. When Donald finds him trying to siphon honey out of the hose, he fills the hose with water and Donald, Humphrey and the ranger all wind up being splattered into the water pond. This program is presented as originally created. It may contain outdated cultural depictions.","Animation,Comedy,Family",,Jack Hannah,United States,https://www.imdb.com/title/tt0047867/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
50,Before the Flood,movie,2016,TV-14,96 min,"From Academy Award®-winning filmmaker Fisher Stevens and Academy Award-winning actor, environmental activist and U.N. Messenger of Peace Leonardo DiCaprio, Before the Flood presents a riveting account of the dramatic changes occurring around the world due to climate change, as well as the actions we as individuals and as a society can take to prevent catastrophic disruption of life on our planet.",Documentary,"Leonardo DiCaprio,John Kerry,Barack Obama,Bill Clinton",Fisher Stevens,United States,https://www.imdb.com/title/tt5929776/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
51,Benji the Hunted,movie,1987,G,89 min,"Benji, the world's most popular canine actor, faces his toughest challenge in this extraordinary film.  After a tragic sea accident, Benji is washed ashore in the rugged backwoods of North America, where he becomes the guardian to an orphaned litter of cougar cubs. Together, they dodge untold perils from man and beast in an amazing odyssey to reach safety. With breathtaking scenery, an exhilarating story and an endearing hero, Benji the Hunted is a story you and your family will never forget.","Action-Adventure,Animals & Nature,Family","Red Steagall,Frank Inn,Nancy Francis,Mike Francis,Joe Camp,Steve Zanolini",Joe Camp,United States,https://www.imdb.com/title/tt0092638/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
52,Big Business,movie,1988,PG,98 min,"Bette Midler and Lily Tomlin – the first ladies of laughter – star in this comedy of twisted fates about two sets of identical twins who are mismatched at birth. Forty years later, their paths cross amid the hustle and bustle of Manhattan, and the result is unrestrained pandemonium. New York's opulent Plaza Hotel is the setting for a wildly hilarious, classic case of mistaken identities, split personalities and double trouble. With the unparalleled comedic talents of Midler and Tomlin, two's company... four's a riot.",Comedy,"Bette Midler,Lily Tomlin,Fred Ward,Edward Herrmann,Michele Placido,Daniel Gerroll",Jim Abrahams,United States,https://www.imdb.com/title/tt0094739/?ref_=plg_rt_1,"Added to Disney+:February 1, 2020"
53,Big Hero 6,movie,2014,PG,105 min,"Meet Baymax, a lovable personal companion robot who forms a special bond with robotics prodigy Hiro Hamada in Walt Disney Animation Studios’ Big Hero 6. When a devastating turn of events catapults them into the midst of a dangerous plot unfolding in the streets of San Fransokyo, Hiro turns to Baymax and his group of friends – who transform into a band of unlikely heroes. Some flashing lights sequences or patterns may affect photosensitive viewers.","Action-Adventure,Animation,Family","Scott Adsit,Ryan Potter,Daniel Henney,T. J. Miller,Jamie Chung,Damon Wayans Jr.","Don Hall,Chris Williams",United States,https://www.imdb.com/title/tt2245084/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
54,Big Sur: Wild California,movie,2010,TV-PG,47 min,"California's Big Sur coastline is one of the most pristine wildernesses on earth. So why has it been only in the last few years that this rare ecosystem has experienced an explosion in wildlife? We'll meet a few of Big Sur's residents: an otter, a mountain lion ferociously guarding her kill and nearly extinct California condors, now nesting in the area for the first time in more than a century.","Animals & Nature,Documentary,Family",Hector Elizondo,,,,"Added to Disney+:June 19, 2020"
55,Bizarre Dinosaurs,movie,2009,TV-PG,46 min,"In the mysterious lost world of the dinosaurs, who were the strangest of the strange, and how did they get that way? Paleontologists unearth some of the most surprising members of the dinosaur family, and try to figure out what all those bizarre physical characteristics were for–from a super-long neck to a tube-shaped head and a dome crowned with spikes.","Animals & Nature,Documentary,Family",Peter Cullen,Jenny Kubo,United States,https://www.imdb.com/title/tt1570382/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
56,Blackbeard's Ghost,movie,1968,G,107 min,"Award-winning actor Peter Ustinov stars in this hilarious fantasy as the ghost of the legendary pirate Blackbeard. The once-blackhearted scoundrel materializes in a small New England town, cursed to wander in limbo until he performs a good deed. He gets his chance when he decides to help a local college track team – one that hasn't a ghost of a chance of winning. Blackbeard finds himself full of team spirit and dispensing his own brand of invisible coaching in this warmhearted comedy that will have you laughing from his first fade-in to his final fade-out. Contains tobacco depictions.","Comedy,Family,Fantasy","Peter Ustinov,Dean Jones,Suzanne Pleshette,Elsa Lanchester,Joby Baker,Elliott Reid",Robert Stevenson,United States,https://www.imdb.com/title/tt0062737/?ref_=plg_rt_1,"Added to Disney+:October 1, 2019"
57,Blank Check,movie,1994,PG,94 min,"All it takes is a little quick thinking and 11-year-old Preston Waters' life becomes a million-dollar adventure! When a crook runs over Preston's bike, he thinks it's his unlucky day. But when a quick settlement puts a blank check in his hand – he fills it in for a million bucks! Now Preston is rich beyond his wildest dreams! He's got his own pad, his own limo driver, and he's spending the money like there's no tomorrow! The only problem with having a million dollars is keeping it – especially when the FBI and the bad guys are after the loot! Contains tobacco depictions.","Comedy,Family","Brian Bonsall,Karen Duffy,Miguel Ferrer,James Rebhorn,Tone Lōc,Jayne Atkinson",Rupert Wainwright,United States,https://www.imdb.com/title/tt0109287/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
58,Boat Builders,movie,1938,TV-G,7 min,"Mickey, Donald and Goofy buy a build-it-yourself boat kit. When they at last succeed in putting it together, Minnie christens the finished boat – but it falls apart and tumbles them all into the water! This program is presented as originally created. It may contain outdated cultural depictions.","Animation,Comedy,Family",,Ben Sharpsteen,United States,https://www.imdb.com/title/tt0029930/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
59,Bolt,movie,2008,PG,98 min,"Get ready for the most paws-itively awesome adventure ever. Bolt is the star of the biggest show in Hollywood. The problem is, he thinks it’s real. After he’s accidentally shipped to New York City and separated from his costar and owner Penny, Bolt springs into action, determined to unleash his mind-blowing “super powers” to defeat evil and find his way back to her. Experience all the high-flying, death-defying stunts of Bolt and his sidekicks as they set off on their incredible journey and action-packed quest – where Bolt discovers you don’t need super powers to be a hero.","Action-Adventure,Animation,Comedy","John Travolta,Miley Cyrus,Susie Essman,Mark Walton,Malcolm McDowell,James Lipton","Chris Williams,Byron Howard",United States,https://www.imdb.com/title/tt0397892/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
60,Bone Bandit,movie,1948,TV-G,7 min,"Pluto's efforts to dig up a bone are frustrated by his allergy to goldenrod, and by a gopher who is using the bone to prop up his tunnel. Pluto and the gopher battle over the bone, ending up with the gopher also developing and allergy to goldenrod. This program is presented as originally created. It may contain outdated cultural depictions.","Animation,Comedy,Family",,Charles Nichols,,,"Added to Disney+:November 12, 2019"
61,Boundin',movie,2004,G,6 min,"Boundin' features a freshly shorn lamb and a jackalope – the mythical horn-adorned rabbit of American western folklore. For the high-stepping lamb, life is an upbeat western waltz until his prairie friends tease him about his freshly sheared look. He gets down in the dumps after losing his lustrous coat. The only one who can see things right is the giant jackalope, who brings sunshine and optimism with him wherever he bounds.","Animation,Family,Kids",Bud Luckey,Bud Luckey,United States,https://www.imdb.com/title/tt0395479/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
62,Brave,movie,2012,PG,94 min,"Take a heroic journey with Merida, a skilled archer and headstrong daughter of King Fergus and Queen Elinor. Determined to carve her own path in life, Merida defies an age-old custom sacred to the unruly and uproarious lords of the land. When her actions inadvertently unleash chaos in the kingdom, Merida must harness all of her skills and resources – including her clever and mischievous triplet brothers – to undo a beastly curse before it’s too late... and discover the meaning of true bravery.","Animation,Coming of Age,Family","Kelly Macdonald,Billy Connolly,Emma Thompson,Julie Walters,Robbie Coltrane,Kevin McKidd","Mark Andrews,Brenda Chapman","United States,United Kingdom",https://www.imdb.com/title/tt1217209/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
