,title,type,release_year,rating,runtime,description,genres,cast,director,country,imdb_link,date_added
0,101 Dalmatian Street,tvshow,2018,TV-Y7,1 Season,"Follow the adventures of eldest siblings Dolly and Dylan, their Mum Delilah and Dad Doug, and their 97 younger brothers and sisters as their embark on urban adventures and extreme sibling rivalry. Together, the pups explore growing up and finding their own spot inside the biggest, messiest, furriest blended family ever.","Action-Adventure,Animation,Comedy","Josh Brener,Michaela Dietz,Ella Kenion,Rhashan Stone",,"United Kingdom,United States,Canada",https://www.imdb.com/title/tt7019028/?ref_=plg_rt_1,"Added to Disney+:February 28, 2020"
1,101 Dalmatians (Series),tvshow,1997,TV-Y7,1 Season,"After foiling Cruella DeVil's plot to make a fur coat with the puppies' skins, the Dearly Family (Roger and Anita Dearly, Nanny, Pongo, Perdita, their 15 birth puppies and 84 adopted puppies) move to a new farm home in the country. Join Pongo and Perdy's pups, brave Lucky, tubby Rolly and Cadpig the runt, together with their chicken friend Spot, as they defend their new home from Cruella DeVil (Anita's boss and now new neighbor), continually get in and out of trouble, sneak into Grutely, and have all sorts of crazy adventures around the farm. Also along for the fun is Tripod, Patch, Two-Tone, Wizzer, Dipstick, Mooch, and the rest of their barnyard friends.","Action-Adventure,Animation,Kids","Jeff Bennett,Christine Cavanaugh,Tara Charendoff,Jim Cummings,Tress MacNeille,Charlotte Rae",,,,"Added to Disney+:June 19, 2020"
2,Alaska's Grizzly Gauntlet,tvshow,2018,TV-PG,1 Season,"In Alaska’s Grizzly Gauntlet, survival expert Les Stroud explores the world of Alaska’s most formidable wildlife and uncovers the secrets to their survival in America’s final frontier. The Kodiak Bear, Caribou, Black Bear, Moose and Polar Bear call 650,000 square miles of windswept tundra, Arctic glaciers, rolling great plains and vast mountain ranges their home.","Animals & Nature,Docuseries,Family",Les Stroud,,,,"Added to Disney+:June 5, 2020"
3,America's Funniest Home Videos,tvshow,1989,TV-PG,9 Seasons,"The show that invented the viral video and the longest-running primetime entertainment show in ABC history, provides viewers with hilarious real-life blunders that fly by at a dizzying pace. AFV continues to be a Sunday-night tradition for millions of families from coast to coast. Amateur videographers across America submit videos of their kids, pets, friends, and families in funny and often embarrassing situations, with the hope of winning thousands in prize money. The studio audience determines a weekly winner. Please note, this program is presented as originally created. Video submissions are no longer accepted via mail.","Comedy,Family,Fantasy",Tom Bergeron,,United States,https://www.imdb.com/title/tt0098740/?ref_=plg_rt_1,"Added to Disney+:April 24, 2020"
4,America's National Parks,tvshow,2015,TV-14,1 Season,"Celebrate the 100th birthday of ""America’s best idea."" This premium blue-chip event features beautiful filmmaking and you-are-there experiences of eight of America's most beloved national parks – including Yellowstone, Yosemite, Grand Canyon, and Everglades – offering insightful explorations of some of the most breathtaking landscapes and majestic animals in the world.","Animals & Nature,Docuseries",C.T. Taylor,,United States,https://www.imdb.com/title/tt4622802/?ref_=plg_rt_1,"Added to Disney+:January 15, 2020"
5,Andi Mack,tvshow,2016,TV-G,3 Seasons,"Andi is just about to turn 13 and she's ready to rebel, along with her two close friends, Buffy and Cyrus. However, Andi’s journey is complicated by the arrival of her wild older sister, Bex. When she was a teenager, Bex was the poster child for rebellion. Now Bex stops by every year or two; where she and Andi usually enjoy an adventurous time together, and then Bex is off again. But this time, Bex is sticking around, and she’s ready to get her life together. Unfortunately, that means tearing Andi’s life apart.","Comedy,Coming of Age,Drama","Peyton Lee,Joshua Rush,Sofia Wylie,Asher Angel,Lilan Bowden,Lauren Tom",,United States,https://www.imdb.com/title/tt5195114/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
6,Austin & Ally,tvshow,2011,TV-G,4 Seasons,"Opposites rock when an unlikely partnership is formed between Austin, an extroverted musician/singer, and Ally, a brilliant yet shy songwriter - and their two best friends, Trish and Dez. Austin and Ally combine their talents to create a true musical tour-de-force, but will they be able to make it when embarrassing footage of Austin starts showing up on a local blog or Dez misreads the words and gets a kangaroo for Austin’s next video?","Comedy,Coming of Age,Kids","Ross Lynch,Laura Marano,Raini Rodriguez,Calum Worthy",,United States,https://www.imdb.com/title/tt1830491/?ref_=plg_rt_1,"Added to Disney+:January 1, 2020"
7,Awesome Animals,tvshow,2017,TV-PG,1 Season,National Geographic Kids presents a natural history series just for kids. Join 16-year-old narrator Jake Cuddemi as he presents some fascinating information about a variety of animal species.,"Animals & Nature,Docuseries,Family",,,,,"Added to Disney+:May 1, 2020"
8,Best Friends Whenever,tvshow,2015,TV-G,2 Seasons,"When their aspiring scientist friend Barry's invention goes awry, best friends Cyd and Shelby gain the power to leap forward and backward in time whenever they want – and even sometimes when they don’t! Now, these BFF’s experience the twists and turns of friendship and must decide between fixing mistakes in the past or catching a glimpse of the future. Cyd and Shelby must learn to master their new powers, deal with Shelby’s mischievous twin brothers Bret and Chet and maneuver through yesterday, today, and tomorrow!","Buddy,Comedy,Coming of Age","Lauren Taylor,Shelby Bender,Gus Kamp,Ricky Garcia,Benjamin Royer,Matthew Royer",,United States,https://www.imdb.com/title/tt4507442/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
9,Big City Greens,tvshow,2017,TV-Y7,1 Season,"Cricket Green is moving to the big city! Along with his older sister Tilly, father Bill and wild Gramma Alice, these simple country folk must learn how to live life in a bustling metropolis. Cricket’s curiosity and enthusiasm leads his wildly out-of-place family on epic journeys and into the hearts of his new neighbors. There’s never a dull day for a small family who can find big adventures no matter where they are!","Action-Adventure,Animation,Comedy","Chris Houghton,Marieve Herington,Bob Joles,Artemis Pebdani",,United States,https://www.imdb.com/title/tt7165904/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
10,Big City Greens (Shorts),tvshow,2017,TV-Y7,1 Season,"Head to the big city for a street race with Cricket, a tea party with Tilly and an epic family battle for the last donut. When you’re with the Greens, you’re in for a wild ride!","Action-Adventure,Animation,Comedy",,,,,"Added to Disney+:November 12, 2019"
11,Big Hero 6 The Series (Shorts),tvshow,2017,TV-Y7,2 Seasons,"
                    The team introduces Baymax to everyday activities.                                      ","Action-Adventure,Animation,Comedy",,,,,"Added to Disney+:November 12, 2019"
12,Billy Dilley's Super-Duper Subterranean Summer,tvshow,2016,TV-Y7,1 Season,"Fourteen-year old Billy Dilley is a super quirky science-loving kid and not your typical 7th grader. When his school science fair project goes horribly wrong, he and his two lab partners, Zeke and Marsha, find themselves stuck in a strange land in the middle of the Earth. Despite the wild dangers this new world throws their way, Billy will go anywhere and do anything thanks to his never-ending curiosity.","Animation,Comedy,Fantasy","Aaron Springer,Catherine Wayne,Tom Kenny",,United States,https://www.imdb.com/title/tt6412478/?ref_=plg_rt_1,"Added to Disney+:January 1, 2020"
13,Birth of Europe,tvshow,2014,TV-G,1 Season,"Europe is an amazingly varied place. It reaches from the frozen Arctic North right down to the shores of Africa. It has had an epic history of colliding continents, erupting volcanoes, ice ages - and even massive asteroid impacts. This series explores its geological past and present.",Docuseries,Mark Halliley,,,,"Added to Disney+:May 1, 2020"
14,Bluey,tvshow,2019,TV-Y,1 Season,"This funny and honest look at modern family life celebrates how imaginative play helps shape healthy children. Australian blue heeler puppy Bluey has a boundless imagination and loves to turn daily life into playful adventures. She and little sister Bingo throw themselves into exploring their world, using gameplay to conquer their fears and try out adult roles. And they like nothing more than pulling their parents – particularly Dad – into their fun and games. Mum Chilli’s gone back to work and Dad Bandit juggles childcare with working from home. But though he might think he’s in charge, the girls are definitely calling the shots when it comes to playtime – and pretty much everything else!","Animation,Kids","Dave Mccormack,Melanie Zanetti,Brad Elliot,Hsiao-Ling Tang",,"Australia,United Kingdom",https://www.imdb.com/title/tt7678620/?ref_=plg_rt_1,"Added to Disney+:January 22, 2020"
15,Bonkers,tvshow,1993,TV-G,1 Season,"Bonkers T. Bobcat is a cartoon star on his way out. After the studio fires him, Bonkers is without a path until he stumbles into an opportunity to work with the LAPD. Teamed with the reluctant human detective, Lucky Piquel, Bonkers becomes the first toon police officer. Together they face villains both human and toon to keep Hollywood safe.","Animation,Comedy,Kids","Charlie Adler,Corey Burton,Jesse Corti,Jim Cummings,Frank Welker,Gregg Berger",,United States,https://www.imdb.com/title/tt0213334/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
16,Boy Meets World,tvshow,1993,TV-PG,7 Seasons,"
                    Adolescent Cory Matthews grows up, and faces problems with friends, family, and school.                                      ","Comedy,Coming of Age,Family","Ben Savage,William Daniels,Betsy Randle,Will Friedle,Rider Strong,Lee Norris",,United States,https://www.imdb.com/title/tt0105958/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
17,Brain Games,tvshow,2011,TV-G,8 Seasons,"Are you ready for a truly mind-blowing experience? The Emmy® Award nominated Brain Games features interactive games and experiments designed to mess with your mind and reveal the inner-workings of your brain, exploring the science of perception, memory, attention, illusion, stress, morality, attraction, anger, and much more. Hailed by critics as ""tremendous fun"" that ""makes science entertaining,"" Brain Games turns your mind's eye inwards for a fascinating journey into the three and a half pounds of tissue that makes you... you.","Docuseries,Family,Game Show / Competition",Neil Harris,,United States,https://www.imdb.com/title/tt2078690/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
18,Bug Juice: My Adventures at Camp,tvshow,2017,TV-G,1 Season,"It’s arrival day at Camp Waziyatah, and the place is buzzing with new and returning campers. Veteran campers like Rafa and Izzy find a smooth transition into camp, while newcomers Leiha and Darryl have a harder time adjusting to life away from their families. Campers waste no time getting on their feet to experience the adventures and traditions of Wazi, including a magical campfire that keeps the sound of Camp Waziyatah ringing through the trees.","Coming of Age,Docuseries,Family",,,United States,https://www.imdb.com/title/tt8693362/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
19,Buried Secrets Of The Bible With Albert Lin,tvshow,2019,TV-PG,1 Season,Albert Lin seeks out the truth behind two great stories of the Bible. Could real events lie behind the parting of the Red Sea and the destruction of Sodom and Gomorrah? To solve these mysteries Albert will use satellites and space age technology to look beneath the earth’s surface to reveal secrets that have been buried for thousands of years.,"Action-Adventure,Docuseries,Historical",Albert Lin,,,,"Added to Disney+:May 1, 2020"
20,Car SOS,tvshow,2012,TV-PG,7 Seasons,"Master mechanic Fuzz Townshend and parts-scrounging gear head Tim Shaw set off on a mission to save decaying classic cars for their unsuspecting but deserving owners. The car is taken to the CAR S.O.S. garage and carefully restored to its former glory, leading to the big, surprise reveal! Just a warning these reveals have been known to make grown men weep...","Buddy,Comedy,Docuseries",,,,,"Added to Disney+:May 1, 2020"
21,Chip 'n Dale's Rescue Rangers,tvshow,1989,TV-G,1 Season,"Chip and Dale head a small, eccentric group of animal characters who monitor not only the ""human"" world, but the animal community as well, solving mysteries wherever they may be. The ""RESCUE RANGERS"" take the cases that ""fall through the cracks.""","Action-Adventure,Animation,Comedy","Corey Burton,Peter Cullen,Jim Cummings,Tress MacNeille",,"United States,Taiwan,South Korea,China,Japan,United Kingdom",https://www.imdb.com/title/tt0096557/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
22,Continent 7: Antarctica,tvshow,2016,TV-PG,1 Season,"At -100 degrees F, you can burn up to 5,000 calories a day, and with winter at less than 1% humidity, your body will lose water just breathing. This is Antarctica, where close-knit communities of scientists, engineers, and hardened field vets have forged an existence unlike anything on our planet, fighting brutal conditions to conduct crucial science.","Action-Adventure,Animals & Nature,Docuseries",Chris Browning,,United States,https://www.imdb.com/title/tt6244108/?ref_=plg_rt_1,"Added to Disney+:January 15, 2020"
23,Coop & Cami Ask The World,tvshow,2018,TV-G,1 Season,"Cooper and Cameron Wrather are two middle-school siblings who co-host Coop's online show, ""Would You Wrather."" With the help of their little brother Ollie and Coop's best friend Fred, the duo present out-of-the-box questions and results to the show's millions of followers (aka Wratherheads) who help them solve life problems both mundane and madcap. Every day is an adventure in the Wrather’s hectic household!","Comedy,Family,Kids","Ruby Turner,Dakota Lotus,Olivia Sanabia,Albert Tsai,Paxton Booth,Rebecca Metz",,United States,https://www.imdb.com/title/tt8381724/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
24,Coop & Cami Ask The World (Shorts),tvshow,2018,TV-G,1 Season,"Cooper and Cameron Wrather are two middle-school siblings who co-host Coop's online show ""Would You Wrather."" With the help of their little brother Ollie and Coop's best friend Fred, the duo present out-of-the-box questions and results to the show's millions of followers (aka Wratherheads) who help them solve life problems - both mundane and madcap. Every day is an adventure in the Wrather’s hectic household, which also includes their older sister Charlotte and mom, Jenna.","Comedy,Family,Game Show / Competition",,,,,"Added to Disney+:November 12, 2019"
25,Crash & Bernstein,tvshow,2012,TV-Y7,2 Seasons,"When Wyatt Bernstein, the only son among four kids, is reluctantly taken to Build-A-Bestie store to make his own stuffed animal for his birthday, he creates a boy-filled version of a puppet he names Crash. Wyatt, desperate for a brother, designs his new puppet with highly masculine characteristics such as the use of ninja weapons, very strong opinions and the desire to build and destroy things. But most importantly Wyatt designs Crash to be his confidant and friend. Crash comes to life as Wyatt's loud-mouthed surrogate brother who knows no limits. Crash finds Wyatt living in a household full of sisters, including his mother, popular 16-year-old Amanda, fashion-forward middle sister Cleo and assertive 6-year-old Jasmine. As Crash assumes the responsibility of looking after and protecting Wyatt, adventures of chaos and family love ensues.","Comedy,Fantasy,Kids","Cole Jensen,Tim Lagasse,Landry Bender,Oana Gregory,Aaron Landon",,United States,https://www.imdb.com/title/tt2273734/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
26,Darkwing Duck,tvshow,1991,TV-Y7,2 Seasons,"Darkwing Duck tells the adventures of the titular superhero, aided by his sidekick and pilot Launchpad McQuack. In his secret identity of Drake Mallard, he lives in an unassuming suburban house with his adopted daughter Gosalyn, next door to the bafflingly dim-witted Muddlefoot family. Darkwing struggles to balance his egotistical craving for fame and attention against his desire to be a good father to Gosalyn and to help do good in St. Canard.","Action-Adventure,Animation,Kids","Jim Cummings,Christine Cavanaugh,Terry McGovern,Frank Welker",,United States,https://www.imdb.com/title/tt0101076/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
27,Disney Amphibia,tvshow,2018,TV-Y7,1 Season,"""Amphibia chronicles the comedic adventures of 13-year-old, Anne Boonchuy who, after stealing a mysterious music box, is magically transported to the world of Amphibia, a wild marshland full of talking frog-people. With the help of an excitable young frog named Sprig, Anne will transform from monster to hero and discover the first true friendship of her life.
""","Animation,Comedy,Family","Justin Felbinger,Amanda Leighton,Bill Farmer,Brenda Song",,United States,https://www.imdb.com/title/tt8050740/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
28,Disney Big Hero 6 The Series,tvshow,2017,TV-G,2 Seasons,"The adventure continues for 14-year-old tech genius Hiro and his compassionate, cutting-edge robot Baymax. If dealing with the academic pressure of being the new kid at the prestigious San Fransokyo Institute of Technology weren’t enough, it’s off campus where things really get tricky. Hiro and Baymax, along with their friends Wasabi, Honey Lemon, Go Go and Fred, unite to form the legendary superhero team Big Hero 6, protecting their city from a colorful array of scientifically-enhanced villains intent on creating chaos and mayhem!","Action-Adventure,Animation,Kids","Scott Adsit,Ryan Potter,Brooks Wheelan,Jamie Chung,Khary Payton,Genesis Rodriguez",,United States,https://www.imdb.com/title/tt5515212/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
29,Disney Bizaardvark,tvshow,2015,TV-PG,3 Seasons,"Best friends Paige and Frankie take the video blogging world by storm with their quirky online comedy channel “Bizaardvark.” Upon hitting 10,000 subscribers, these besties are invited to produce their videos at the influential Vuuugle Studios. In this cool environment – and with the help of longtime friend and 12-year-old agent Bernie, plus fellow Vuuugle stars Dirk and Amelia – these best friends embark on comedic adventures in their quest to rule the blogosphere.","Buddy,Comedy,Family","Madison Hu,Olivia Rodrigo,Jake Paul,DeVore Ledridge,Ethan Wacker",,United States,https://www.imdb.com/title/tt4800624/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
30,Disney Descendants Wicked World (Shorts),tvshow,2015,TV-G,2 Seasons,"The villain kids’ story continues with new animated shorts, Descendants Wicked World! Join Mal, Evie, Jay and Carlos as they discover what the future holds for them at Auradon Prep. Meet new characters from the Isle of the Lost and Auradon, see more wicked fun adventures, and get ready to experience Descendants in a whole new way!","Animation,Coming of Age,Fantasy",,,United States,https://www.imdb.com/title/tt4951098/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
31,Disney DuckTales (Shorts),tvshow,2016,TV-Y7,1 Season,"Welcome to Duckburg! Join Scrooge and family as they celebrate Donald's birthday, hunt for hidden treasure and create mischief at the McDuck mansion.","Action-Adventure,Animation,Comedy",,,,,"Added to Disney+:November 12, 2019"
32,Disney Evermoor,tvshow,2017,TV-PG,1 Season,"When Tara Crossley moves to the village of Evermoor with her famous novelist mother and a brand new step-family, she realizes that the English countryside is not as sleepy as it seems. For the Crossleys' spooky new house on the moors contains a tapestry that tells the future. The tapestry is tended to by a sinister sewing circle called the Everines, who waste no time in predicting that the Crossley's home is about to go up in flames.",Series,"Naomi Sequeira,Jordan Loughran,Belinda Stewart-Wilson,Dan Fredenburgh,George Sear,Georgie Farmer",,"United Kingdom,United States",https://www.imdb.com/title/tt3602560/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
33,Disney Fancy Nancy,tvshow,2017,TV-PG,1 Season,"Meet six-year-old Fancy Nancy, and follow her adventures as she finds the extraordinary in the ordinary. Even when things don’t go as planned for Nancy, she knows she can take any situation and make it fantastic with the support of her family and friends, her dog, Frenchy, and beloved doll, Marabelle. Nancy knows there's nothing fancier than being true to you!","Animation,Kids","Mia Jenness,Alyson Hannigan,Rob Riggle,Spencer Moss,Dana Heath",,"United States,Canada",https://www.imdb.com/title/tt2229129/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
34,Disney Fast Layne,tvshow,2018,TV-G,1 Season,"Twelve-year-old over-achiever Layne finds her orderly life thrown into a tailspin when she discovers a sophisticated talking car named ""Vin"" hidden in an abandoned shed. With the help of her eccentric neighbor Zora, Layne embarks on a high-speed adventure filled with bad guys, secret agents and other surprises to unlock the mystery behind Vin's creation.","Action-Adventure,Animation,Comedy","Sophie Pollono,Sofia Rosinsky,Brandon Rossel,Winslow Fegley",,United States,https://www.imdb.com/title/tt8115666/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
35,Disney Gravity Falls,tvshow,2011,TV-Y7,2 Seasons,Dipper and Mabel Pines are twins who spend the summer with their eccentric Great Uncle Stan (aka Grunkle Stan.),"Action-Adventure,Animation,Comedy","Kristen Schaal,Jason Morgan,Alex Hirsch",,United States,https://www.imdb.com/title/tt1865718/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
36,Disney Gravity Falls (Shorts),tvshow,2012,TV-G,1 Season,"Twin brother and sister Dipper and Mabel Pines are in for an unexpected adventure when they spend the summer with their great uncle in the mysterious town of Gravity Falls, Oregon. Upon their arrival, Dipper and Mabel's huckster great uncle, also known as Grunkle Stan, enlists the siblings' help in running The Mystery Shack, a fun tourist trap he owns that overcharges unsuspecting customers. Although Dipper and Mabel quickly discover The Mystery Shack itself is a hoax, they sense there is something strange about their new town and together they begin to unlock the secrets of Gravity Falls.","Animation,Anthology,Comedy",,,,,"Added to Disney+:November 12, 2019"
37,Disney I Didn't Do It,tvshow,2013,TV-G,2 Seasons,"A comedy that tells of the hilarious twists and turns in the lives of five teenagers – ultra-competitive fraternal twins and their three best friends. Each episode begins at the end of a predicament, just after an adventure has gone absurdly haywire, just as twins Lindy and Logan and their friends Jasmine, Garrett and Delia somehow try to explain – with flashback scenes – exactly what happened.","Comedy,Family","Olivia Holt,Austin North,Piper Curda,Peyton Clark,Sarah Gilman",,United States,https://www.imdb.com/title/tt2996052/?ref_=plg_rt_1,"Added to Disney+:March 20, 2020"
38,Disney Jake and the Never Land Pirates,tvshow,2010,TV-Y,4 Seasons,"Follow Jake, Izzy, Cubby and their parrot Skully as they board their ship Bucky and sail from their hideout on Pirate Island for a treasure hunt adventure against Captain Hook and Smee. Be it a skateboard, a guitar or a prized seashell, Captain Hook will do anything to get his hands on the treasure, but Jake invites viewers to use teamwork, problem-solving and physical activity to reclaim their treasure, earning gold doubloons for the team treasure chest along the way.","Action-Adventure,Animation,Fantasy","Madison Pettis,Colin Ford,Jonathan Heit,David Arquette,Corey Burton",,United States,https://www.imdb.com/title/tt1833403/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
39,Disney JONAS,tvshow,2008,TV-G,2 Seasons,"Kevin, Joe and Nick are world-famous rock stars trying to live regular lives as high school students. Of course, their lives are anything but regular. While most students at their school are used to their fame, some, like high-energy and mildly crazy Macy, still shriek at the very sight of them. And, while they’ve got to wear their school uniforms during the day, their friend and stylist, Stella, prepares them outfits that can withstand the tugging and tearing hands of their fans. Outside of school, they wear costumes to avoid being swarmed and live in a luxurious apartment with their fun-loving father and band manager, Tom. Despite their fame, the boys must still deal with life and its problems. And, though they may tease each other, they remain together and help each other through it all, even finding time to sing a few songs.","Comedy,Family,Kids","Kevin Jonas,Joe Jonas,Nick Jonas,Chelsea Staub,Nicole Anderson,John Ducey",,United States,https://www.imdb.com/title/tt1044418/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
40,Disney Junior Muppet Babies Play Date,tvshow,2018,TV-Y,1 Season,"The Muppet Babies return to the playroom but are re-imagined in Live Action! Join in the fun when friends come over for playdates with the Muppet Babies. Watch Kermit, Piggy, Fozzie, Animal, Gonzo and Summer teach their new friends how fun it is to use your imagination!","Comedy,Kids",,,,,"Added to Disney+:June 19, 2020"
41,Disney Junior Music Nursery Rhymes,tvshow,2017,TV-Y,2 Seasons,Classic Nursery Rhymes re-imagined in fun and playful ways with the help of Disney Junior friends!,"Animation,Kids,Musical",,,,https://www.imdb.com/title/tt9277788/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
42,Disney Just Roll With It,tvshow,2018,TV-Y7,1 Season,"Filmed before a studio audience, “Just Roll With It” blends improv comedy with a scripted family sitcom that gives the audience the power to pick what happens next! Follow the newly blended Bennett-Blatt family, preteen stepsiblings Blair and Owen and their parents Rachel and Byron, as they navigate everyday family life while balancing a household of contrasting personalities. Through it all, the Bennett-Blatts, and the actors who play them, take whatever life (and the studio audience) throws at them…and they “Just Roll With It!”","Comedy,Family","Ramon Reed,Kaylin Hayman,Suzi Barrett,Tobie Windham",,United States,https://www.imdb.com/title/tt9181662/?ref_=plg_rt_1,"Added to Disney+:May 22, 2020"
43,Disney K.C. Undercover,tvshow,2014,TV-Y7,3 Seasons,"High school student K.C. Cooper goes undercover as the government’s newest secret agent! With her spy family by her side, her wits, and arsenal of gadgets, she's ready for any covert operation, or homework assignment. Join K.C. as she learns that growing up in a family of spies means sharing every mission.","Action-Adventure,Comedy,Kids","Zendaya ,Veronica Dunne,Kamil McFadden,Tammy Townsend,Kadeem Hardison",,United States,https://www.imdb.com/title/tt3598030/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
44,Disney Kirby Buckets,tvshow,2014,TV-Y7,3 Seasons,"Welcome to Kirby's world! It's rude, crude, and totally sketchy. Thirteen-year-old Kirby Buckets dreams of becoming a famous animator like his idol. With his two best friends, Fish and Eli, Kirby navigates his eccentric town where the trio usually find themselves trying to get out of a predicament before Kirby's sister, Dawn, and her best friend, Belinda, catch them. On his adventures Kirby is joined by his animated characters, like Macho Taco or Tri-Butt, which he imagines coming off the page and interacting with his world.","Action-Adventure,Comedy,Coming of Age","Jacob Bertrand,Mekai Curtis,Cade Sutton,Olivia Stuck,Tiffany Espensen",,,,"Added to Disney+:May 1, 2020"
45,Disney Lab Rats: Elite Force,tvshow,2015,TV-Y7,1 Season,"After the diabolical android Marcus Davenport is defeated on Bionic Island, Donald tasks Chase and Bree with a new mission. The Mighty Med hospital has been destroyed by two shape-shifters with a vendetta against all superheroes. Chase and Bree must now join forces with Kaz, Oliver, and Skylar to form a new “Elite Force” that combines the best of bionics and superpowers. These heroes must learn to work as a team on a new mission to protect Centium City. Together, they vow to track down the villains and keep the world safe.","Action-Adventure,Comedy,Coming of Age","William Brent,Bradley Perry,Jake Short,Paris Berelc,Kelli Berglund",,United States,https://www.imdb.com/title/tt5118450/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
46,Disney Legend of the Three Caballeros,tvshow,2017,TV-G,1 Season,"On his most disastrous birthday ever, Donald Duck inherits the world-renowned explorer’s club of his great ancestor, along with the fast-talking parrot, José Carioca, and the thrill-seeking rooster, Panchito. The three are direct descendants of the heroic Three Caballeros - but nowhere near as brave or bold! With the help of their guide, Xandra, the Goddess of Adventure, they journey to mystical realms and battle against the forces of evil. As they grow together as brothers-in-arms, these new Three Caballeros quickly learn that they are birds of a feather who must flock together!","Action-Adventure,Animation,Comedy","Tony Anselmo,Jaime Camil,Eric Bauza,Grey Griffin,Wayne Knight,Kevin Richardson",,United States,https://www.imdb.com/title/tt8611524/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
47,Disney Mech-X4,tvshow,2016,TV-Y7,2 Seasons,"Ryan, a boy with the ability to control technology with his mind (called technopathy), is given a 150-foot robot named MECH-X4 to defend the city against invading giant monsters. To help him control MECH-X4, Ryan recruits a team that includes his two best friends, Harris and Spyder, and the last person he’d ever want to team up with; his older brother Mark.","Action-Adventure,Comedy,Science Fiction","Nathaniel Potvin,Raymond Cham,Kamran Lucas,Pearce Joza",,Canada,https://www.imdb.com/title/tt5568740/?ref_=plg_rt_1,"Added to Disney+:May 22, 2020"
48,Disney Mickey and the Roadster Racers - Chip 'N' Dale's Nutty Tales (Shorts),tvshow,2017,TV-Y,2 Seasons,"Follow the bouncing acorn with Chip and Dale as they set off on nutty adventures! The duo do what they do best; get into trouble, help their Roadster Racing friends Mickey, Minnie, Donald, Daisy, Goofy and Pluto and use their sense of humor, no matter where they end up!","Action-Adventure,Comedy","Tress MacNeille,Corey Burton,Bret Iwan,Russi Taylor,Bill Farmer,Daniel Ross",,,,"Added to Disney+:April 17, 2020"
49,Disney Mickey Mouse Clubhouse,tvshow,2005,TV-Y,5 Seasons,"Mickey entertains a new generation of preschoolers for the first time by inviting them to join him and his favorite friends (Goofy, Donald, Minnie, Daisy & Pluto) for a date at the Clubhouse. Using early math learning and problem solving skills, he leads kids on an interactive adventure of learning and fun.","Animation,Kids","Wayne Allwine,Jim Cummings,Russi Taylor,Tony Anselmo,Bill Farmer,Tress MacNeille",,United States,https://www.imdb.com/title/tt0784896/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
50,Disney Milo Murphy's Law,tvshow,2016,TV-Y7,2 Seasons,"Milo Murphy is the great, great, great, great grandson of the original Murphy from “Murphy’s Law.” Milo is always expecting the unexpected. No matter what goes wrong, Milo is prepared for every possibility, armed with knowledge, a backpack of supplies, and an endless sense of optimism that can turn any catastrophe into an adventure.","Action-Adventure,Animation,Comedy","Al Yankovic,Sabrina Carpenter,Mekai Curtis",,United States,https://www.imdb.com/title/tt5439480/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
51,Disney Minnie's Bow-Toons (Shorts),tvshow,2011,TV-Y,3 Seasons,"Minnie and her good friend Daisy Duck are found running Minnie's Bow-Tique, a specialty shop which stocks only bows and bowties. No matter what the occasion, Minnie has a bow (or bow-tie) for every situation, whether it's using a rubber bow to fix some leaky pipes or shredded bows to make pom poms for a cheerleader.","Animation,Kids",,,United States,https://www.imdb.com/title/tt3008594/?ref_=plg_rt_1,"Added to Disney+:November 12, 2019"
52,Disney Playtime with Puppy Dog Pals (Shorts),tvshow,2017,TV-Y,2 Seasons,"What do Bingo and Rolly like to do when they're not on a mission? They play, of course! Join Bingo, Rolly, Hissy and their backyard pals as they play games and have fun! Laugh and play along on a Puppy Dog Pals playdate with the pups and all their friends!","Animation,Kids",,,,,"Added to Disney+:March 20, 2020"
